Names,VEGETTA777,Willyrex,Rubius Z,mangelrogel,aLexBY11,LOLiTO FDEZ,luzugames,xFaRgAnx YT,sTaXxCraft,IlloJuan,Quackity
28-Jun-19,26835378,14628189,4627688,5644072,7465812,4987487,8906350,3674611,7217333,81738,1876751
29-Jun-19,26842703,14631222,4630887,5644659,7466825,4995445,8908102,3677238,7218222,81820,1879085
30-Jun-19,26851140,14633360,4634086,5645069,7467255,5003402,8909854,3679864,7219111,81873,1880964
1-Jul-19,26858947,14635242,4637285,5645767,7467679,5011360,8911605,3682491,7220000,81952,1883571
2-Jul-19,26865464,14636973,4640484,5646340,7467974,5019317,8913357,3685118,7220888,81997,1893377
3-Jul-19,26873635,14639534,4643683,5647137,7468528,5027274,8915109,3687745,7221777,82045,1899617
4-Jul-19,26881104,14641567,4646882,5647631,7469271,5035232,8916861,3690371,7222666,82110,1906942
5-Jul-19,26887778,14643210,4650080,5648081,7469756,5043189,8918613,3692998,7223555,82159,1911996
6-Jul-19,26894465,14645174,4653279,5648581,7470270,5051147,8920364,3695625,7224444,82266,1916241
7-Jul-19,26901659,14646820,4656478,5648926,7470665,5059104,8922116,3698251,7225333,82361,1921121
8-Jul-19,26910620,14649192,4659677,5649434,7471559,5067062,8923868,3700878,7226222,82544,1924879
9-Jul-19,26919999,14651343,4662876,5649942,7472306,5075019,8925620,3703505,7227111,82666,1928758
10-Jul-19,26930033,14653584,4666075,5650256,7472919,5082977,8927372,3706131,7228000,83040,1932257
11-Jul-19,26938045,14654989,4669274,5650654,7473495,5090934,8929124,3708758,7228888,83278,1935808
12-Jul-19,26944490,14656319,4672473,5651053,7474070,5098892,8930875,3711385,7229777,83516,1938509
13-Jul-19,26952113,14657128,4675672,5651556,7474614,5106849,8932627,3714011,7230666,83648,1941617
14-Jul-19,26958567,14657641,4678871,5652169,7475266,5114807,8934379,3716638,7231555,83747,1944602
15-Jul-19,26965082,14658692,4682070,5652944,7475874,5122764,8936131,3719265,7232444,83835,1947535
16-Jul-19,26972105,14659776,4685269,5653670,7476426,5130722,8937883,3721891,7233333,83922,1950272
17-Jul-19,26979636,14660858,4688468,5654406,7476965,5138679,8939635,3724518,7234222,84013,1953174
18-Jul-19,26986365,14661824,4691666,5654924,7477406,5146636,8941386,3727145,7235111,84125,1955803
19-Jul-19,26993748,14663082,4694865,5655460,7477959,5154594,8943138,3729772,7236000,84249,1958253
20-Jul-19,27001866,14664564,4698064,5655928,7478490,5162551,8944890,3732398,7236888,84345,1960221
21-Jul-19,27011301,14669904,4701263,5656369,7478943,5170509,8946642,3735025,7237777,84437,1962168
22-Jul-19,27020233,14673139,4704462,5656870,7479573,5178466,8948394,3737652,7238666,84529,1964308
23-Jul-19,27029905,14675650,4707661,5657396,7480778,5186424,8950145,3740278,7239555,84682,1967018
24-Jul-19,27038647,14679077,4710860,5657860,7483009,5194381,8951897,3742905,7240444,84866,1969709
25-Jul-19,27047921,14681563,4714059,5658265,7486412,5202339,8953649,3745532,7241333,85085,1972602
26-Jul-19,27057443,14685007,4717258,5658596,7492251,5210296,8955401,3748158,7242222,85243,1975387
27-Jul-19,27066969,14688707,4720457,5658880,7502710,5218254,8957153,3750785,7243111,85364,1978802
28-Jul-19,27076202,14691982,4723656,5659132,7512280,5226211,8958905,3753412,7244000,85533,1982285
29-Jul-19,27086046,14693780,4726855,5659396,7518281,5234169,8960656,3756038,7244888,85744,1985958
30-Jul-19,27095362,14695722,4730053,5659631,7524687,5242126,8962408,3758665,7245777,85929,1992383
31-Jul-19,27104321,14697792,4733252,5659861,7530530,5250084,8964160,3761292,7246666,86061,1998136
1-Aug-19,27112446,14701491,4736451,5660149,7533154,5258041,8965912,3763918,7247555,86177,2004009
2-Aug-19,27120128,14719081,4739650,5660345,7534417,5265999,8967664,3766545,7248444,86307,2009520
3-Aug-19,27127953,14721269,4742849,5660553,7536524,5273956,8969416,3769172,7249333,86416,2015558
4-Aug-19,27137399,14722801,4746048,5660810,7539430,5281913,8971167,3771799,7250222,86573,2021210
5-Aug-19,27146130,14724524,4749247,5661180,7541512,5289871,8972919,3774425,7251111,86840,2025648
6-Aug-19,27156507,14727107,4752446,5661683,7545524,5297828,8974671,3777052,7252000,87275,2030285
7-Aug-19,27166438,14730391,4755645,5661971,7548730,5305786,8976423,3779679,7252888,87770,2034743
8-Aug-19,27177313,14732158,4758844,5662387,7551259,5313743,8978175,3782305,7253777,88060,2038315
9-Aug-19,27185292,14734257,4762043,5662785,7553772,5321701,8979927,3784932,7254666,88419,2041437
10-Aug-19,27195500,14735686,4765242,5663185,7556517,5329658,8981678,3787559,7255555,88758,2045076
11-Aug-19,27204574,14736037,4768441,5663326,7558883,5337616,8983430,3790185,7256444,88954,2047674
12-Aug-19,27213399,14736758,4771639,5663515,7560927,5345573,8985182,3792812,7257333,89439,2051740
13-Aug-19,27221556,14736476,4774838,5663725,7563087,5353531,8986934,3795439,7258222,89886,2054439
14-Aug-19,27228881,14736885,4778037,5663979,7565112,5361488,8988686,3798065,7259111,90174,2056486
15-Aug-19,27236244,14737753,4781236,5664150,7566679,5369446,8990437,3800692,7260000,90414,2058771
16-Aug-19,27243202,14738476,4784435,5664560,7568551,5377403,8992189,3803319,7260888,90689,2061195
17-Aug-19,27250739,14738936,4787634,5664994,7570032,5385361,8993941,3805945,7261777,91210,2063779
18-Aug-19,27258142,14739776,4790833,5665412,7571762,5393318,8995693,3808572,7262666,91648,2066506
19-Aug-19,27265495,14739988,4794032,5665714,7572879,5401275,8997445,3811199,7263555,92040,2069073
20-Aug-19,27271851,14740241,4797231,5665895,7574111,5409233,8999197,3813826,7264444,92479,2071620
21-Aug-19,27280376,14741051,4800430,5666235,7575401,5417190,9000948,3816452,7265333,92999,2074314
22-Aug-19,27286387,14741577,4803629,5666436,7576088,5425148,9002700,3819079,7266222,93499,2076682
23-Aug-19,27290148,14740652,4806828,5666419,7576268,5433105,9004452,3821706,7267111,93934,2079205
24-Aug-19,27295741,14740997,4810026,5666670,7576915,5441063,9006204,3824332,7268000,94394,2081581
25-Aug-19,27302568,14741570,4813225,5666974,7577612,5449020,9007956,3826959,7268888,94783,2084701
26-Aug-19,27308039,14741797,4816424,5667244,7578037,5456978,9009708,3829586,7269777,95193,2088292
27-Aug-19,27313233,14741783,4819623,5667591,7578601,5464935,9011459,3832212,7270666,95522,2092403
28-Aug-19,27317520,14741947,4822822,5667936,7579232,5472893,9013211,3834839,7271555,95830,2097120
29-Aug-19,27322257,14742318,4826021,5668196,7579819,5480850,9014963,3837466,7272444,96157,2101129
30-Aug-19,27327077,14742910,4829220,5668433,7580181,5488808,9016715,3840092,7273333,96455,2104181
31-Aug-19,27332949,14743985,4832419,5668804,7580800,5496765,9018467,3842719,7274222,96687,2107097
1-Sep-19,27336674,14741541,4835618,5669221,7581311,5504723,9020218,3845346,7275111,96979,2109940
2-Sep-19,27340399,14739097,4838817,5669495,7581822,5512680,9021970,3847972,7276000,97216,2112719
3-Sep-19,27344124,14736654,4842016,5669625,7582333,5520637,9023722,3850599,7276888,97421,2115384
4-Sep-19,27347849,14734210,4845215,5670013,7582844,5528595,9025474,3853226,7277777,97680,2118511
5-Sep-19,27351574,14731766,4848414,5670303,7583355,5536552,9027226,3855853,7278666,97812,2120288
6-Sep-19,27355299,14729323,4851612,5670612,7583866,5544510,9028978,3858479,7279555,98839,2122351
7-Sep-19,27359024,14726879,4854811,5670838,7584377,5552467,9030729,3861106,7280444,99839,2123875
8-Sep-19,27362749,14724436,4858010,5670984,7584888,5560425,9032481,3863733,7281333,100316,2125928
9-Sep-19,27366474,14721992,4861209,5671274,7585400,5568382,9034233,3866359,7282222,100635,2128277
10-Sep-19,27370199,14719548,4864408,5671476,7585911,5576340,9035985,3868986,7283111,100915,2130183
11-Sep-19,27373924,14717105,4867607,5671568,7586422,5584297,9037737,3871613,7284000,101134,2131839
12-Sep-19,27377649,14714661,4870806,5671718,7586933,5592255,9039489,3874239,7284888,101385,2133643
13-Sep-19,27381374,14712218,4874005,5671753,7587444,5600212,9041240,3876866,7285777,101644,2135691
14-Sep-19,27385099,14709774,4877204,5671903,7587955,5608170,9042992,3879493,7286666,102003,2137158
15-Sep-19,27388824,14707330,4880403,5672091,7588466,5616127,9044744,3882119,7287555,102335,2143869
16-Sep-19,27392549,14704887,4883602,5672299,7588977,5624085,9046496,3884746,7288444,102625,2149337
17-Sep-19,27396274,14702443,4886801,5672443,7589488,5632042,9048248,3887373,7289333,102898,2154128
18-Sep-19,27400000,14700000,4890000,,7590000,5640000,9050000,3890000,7290222,103000,2150000
19-Sep-19,,,4900000,,,,,,7291111,,2160000
20-Sep-19,,,4910000,,,,,,7292000,,
21-Sep-19,,,,,,,,,7292888,,2170000
22-Sep-19,,,4920000,,,,,3900000,7293777,,2180000
23-Sep-19,,,,,,,,,7294666,104000,
24-Sep-19,,,4930000,,,,,,7295555,,2190000
25-Sep-19,,,4940000,,,,,,7296444,,
26-Sep-19,,,,,,,,3910000,7297333,,
27-Sep-19,,,,,,,9060000,,7298222,,2200000
28-Sep-19,,,4950000,,,,,,7299111,,
29-Sep-19,,,,,,,,,7300000,,
30-Sep-19,,,,,7600000,,,3920000,,,
1-Oct-19,,,4960000,5677727,,,,,7305000,,
2-Oct-19,,,,5683011,,,,,7310000,,
3-Oct-19,,,4970000,5688295,,5650000,,,7315000,105000,2210000
4-Oct-19,,,4980000,5693579,,,,,7320000,,
5-Oct-19,,,4990000,5698863,,,,3930000,,,
6-Oct-19,,,5000000,5704147,,,9065000,,7322500,,
7-Oct-19,27450000,,5020000,5709431,,5660000,9070000,3940000,7325000,,
8-Oct-19,27500000,,5040000,5714715,7620000,5670000,9090000,3950000,7327500,,
9-Oct-19,,,5070000,5720000,7640000,5690000,9120000,3960000,7330000,,
10-Oct-19,,,5090000,5750000,,5700000,9130000,,,,
11-Oct-19,,,5110000,5770000,,5710000,,3970000,7340000,,
12-Oct-19,27600000,,5120000,,7650000,,9140000,,,,
13-Oct-19,,14800000,5140000,5780000,,5730000,9150000,,,,2220000
14-Oct-19,,,5160000,5790000,7660000,5750000,9170000,3980000,,,
15-Oct-19,,,5170000,,,,9180000,,,,
16-Oct-19,,,5180000,5800000,,5760000,9190000,,,,2230000
17-Oct-19,,14900000,5190000,5810000,7670000,5770000,9200000,3990000,,,2240000
18-Oct-19,,,5210000,,,5780000,9220000,,7345000,105500,2250000
19-Oct-19,,,5220000,,,,,4000000,7350000,106000,2260000
20-Oct-19,27700000,,,5815000,7680000,,9230000,,,,2270000
21-Oct-19,,,5230000,5820000,,5790000,9240000,,,,
22-Oct-19,,,5240000,,7690000,,9250000,4010000,,,2280000
23-Oct-19,,,5250000,,,,9255000,,,,
24-Oct-19,,,5260000,,,,9260000,,,,
25-Oct-19,,,5270000,,7700000,,9270000,4015000,,,2290000
26-Oct-19,,,,,,,,4020000,,,
27-Oct-19,,,5280000,,7710000,5795000,9280000,4025000,,,
28-Oct-19,,,5290000,5830000,,5800000,,4030000,,,
29-Oct-19,,,5300000,,,,,,,,2300000
30-Oct-19,,,5310000,,7715000,,9290000,4040000,,,
31-Oct-19,27800000,,,,7720000,,,,,,
1-Nov-19,,,5320000,,,,9300000,4050000,,,
2-Nov-19,,,5330000,,,,,,,,2310000
3-Nov-19,,,5340000,,7730000,,9310000,,,106142,
4-Nov-19,,,,,,,,4054000,,106285,
5-Nov-19,,,5350000,,,5810000,,4058000,7355000,106428,2309999
6-Nov-19,,,5356666,,7732500,,9315000,4062000,7360000,106571,2313333
7-Nov-19,,,5363333,,7735000,,9320000,4066000,,106714,2316666
8-Nov-19,,,5370000,,7737500,,9325000,4070000,,106857,2319999
9-Nov-19,27833333,,5376666,,7740000,5813333,9330000,4076666,,107000,2320000
10-Nov-19,27866666,,5383333,,,5816666,9333333,4083333,,,
11-Nov-19,27900000,,5390000,5835000,,5820000,9336666,4090000,,,
12-Nov-19,,,5395000,5840000,,,9340000,,,,2325000
13-Nov-19,,,5400000,,,,9350000,,,,2330000
14-Nov-19,,,5410000,,7750000,,9360000,4100000,,,2329999
15-Nov-19,,,,,,,9370000,4110000,,,2330000
16-Nov-19,,,5420000,,,,9380000,,,,
17-Nov-19,,,,,,5825000,,,7370000,,
18-Nov-19,,,5430000,,,5830000,9390000,4120000,,,
19-Nov-19,,,,,7760000,,9400000,4130000,,,2339999
20-Nov-19,,,5440000,,,,9410000,,,,2350000
21-Nov-19,,,5450000,,,5840000,,4135000,,,2360000
22-Nov-19,,,5460000,,,,9420000,4140000,,,
23-Nov-19,28000000,,5470000,5850000,,,9430000,4145000,,108000,
24-Nov-19,,,5480000,,7765000,,,4150000,,,2370000
25-Nov-19,,,5490000,,7770000,5850000,9450000,4160000,,,
26-Nov-19,,,5500000,,,,9460000,,,,
27-Nov-19,,,5530000,,7776666,5860000,9470000,4165000,,,2380000
28-Nov-19,,,5540000,,7783333,,9480000,4170000,,,
29-Nov-19,,,5550000,,7790000,,,4176666,,,
30-Nov-19,,,5560000,,,5870000,9490000,4183333,,,
1-Dec-19,,,5580000,,,,9500000,4190000,,,
2-Dec-19,28100000,,5590000,,,5880000,,,,,
3-Dec-19,,,5600000,,7800000,,,4200000,,,
4-Dec-19,28000000,,5610000,,,,,,,,
5-Dec-19,28100000,,,,,5890000,9510000,,,,
6-Dec-19,,,5620000,,,,,4210000,,,
7-Dec-19,,,5630000,,,5900000,9520000,,,109000,
8-Dec-19,,,5640000,,,,,4220000,,,
9-Dec-19,,,,,,,9530000,,,,
10-Dec-19,,,5650000,,7810000,5910000,9540000,4230000,,,
11-Dec-19,,,5660000,,,,,,,,
12-Dec-19,,,5670000,,,,9550000,4240000,,,2390000
13-Dec-19,,,,5860000,,,,,,110000,
14-Dec-19,,,5680000,,,5920000,,,,,
15-Dec-19,,,5690000,,,,,4250000,,,
16-Dec-19,28200000,,5700000,5870000,7820000,,9560000,,,,
17-Dec-19,,,5710000,5880000,,5930000,,,,,
18-Dec-19,,,5730000,5890000,,,9570000,4260000,,,2400000
19-Dec-19,,,,,,,,4270000,,,
20-Dec-19,,,5750000,,7830000,5940000,9580000,,,111000,
21-Dec-19,,,5760000,5900000,,5950000,,4280000,,,
22-Dec-19,,,5770000,,,,,,,,2410000
23-Dec-19,,,,,,5960000,9590000,4290000,,,
24-Dec-19,,,5780000,5910000,,,,,,,
25-Dec-19,,,5800000,,7840000,,,4300000,,,
26-Dec-19,28300000,,5810000,,,,,,,112000,
27-Dec-19,,15000000,5830000,5920000,,5970000,9600000,4310000,,,2420000
28-Dec-19,,,,,,,,,,,
29-Dec-19,,,5850000,,,5980000,,,,,
30-Dec-19,,,5870000,,,,,,,,
31-Dec-19,,,5890000,5930000,7850000,5990000,9610000,4320000,,113000,2440000
1-Jan-20,,,,,,,,4330000,,114000,2450000
2-Jan-20,,,5900000,,,6000000,9620000,,,,2460000
3-Jan-20,,,5910000,,,6010000,,4340000,,,2480000
4-Jan-20,,,5920000,,7860000,,9630000,4350000,,115000,
5-Jan-20,28400000,,5940000,5940000,7870000,,9640000,,,,2490000
6-Jan-20,,,5970000,,,6020000,9650000,4360000,,,
7-Jan-20,,,5990000,,,,,4370000,,116000,2500000
8-Jan-20,,,6000000,,,6030000,,,,117000,2510000
9-Jan-20,,,6020000,5950000,7880000,,9660000,,,,2520000
10-Jan-20,,,6030000,,,,9670000,,,,2530000
11-Jan-20,,,6040000,,,,,4380000,,118000,
12-Jan-20,,,6060000,5960000,,6040000,,4390000,,,
13-Jan-20,,,6070000,,7890000,6050000,9680000,4400000,,119000,
14-Jan-20,,,,5970000,,6060000,9690000,,,,
15-Jan-20,28500000,,6090000,,7900000,,9700000,4410000,7380000,,2540000
16-Jan-20,,,6100000,,,6070000,,,,120000,
17-Jan-20,,,6110000,5980000,,,9710000,4420000,,,
18-Jan-20,,,6120000,,,,9720000,,,121000,
19-Jan-20,,,6140000,5990000,7910000,6080000,,,,,
20-Jan-20,,,6160000,,,,9730000,4430000,,,
21-Jan-20,,,6170000,,,6090000,,,,122000,
22-Jan-20,28600000,,6190000,6000000,,,9740000,4440000,,,
23-Jan-20,,,6200000,,7920000,,,,,,
24-Jan-20,,,6210000,,,6100000,9750000,4450000,,,
25-Jan-20,,,6220000,6010000,,,9760000,,,,
26-Jan-20,,,6240000,,,,9800000,4460000,,123000,
27-Jan-20,,,6250000,,7930000,,9820000,4470000,,,2550000
28-Jan-20,,,6260000,,,6110000,9880000,4480000,,,
29-Jan-20,,,6270000,,,,9900000,4490000,,124000,
30-Jan-20,28700000,,6280000,,7940000,6120000,9920000,,,,
31-Jan-20,,,6300000,,7960000,,9950000,4500000,,,
1-Feb-20,,,6310000,,7980000,,9960000,,,,
2-Feb-20,,,6320000,,7990000,,9970000,4510000,,,
3-Feb-20,,,6330000,,,,9980000,,,,
4-Feb-20,,,6350000,,8000000,,9990000,4520000,,,
5-Feb-20,,,6360000,,8010000,6130000,10000000,,,,2560000
6-Feb-20,,,,6020000,,,,4530000,,,
7-Feb-20,,,6380000,,8020000,,,,,,
8-Feb-20,,,6390000,,8030000,,,4540000,,125000,
9-Feb-20,,,6400000,,8040000,6140000,,,,,
10-Feb-20,28800000,,,,,,,4550000,,,2570000
11-Feb-20,,,6420000,,,,,,,,
12-Feb-20,,,6430000,6030000,8050000,,,4560000,,,
13-Feb-20,,,6450000,,,6150000,10100000,,,,
14-Feb-20,,,6460000,,8060000,,,4570000,,,
15-Feb-20,,,6470000,,,,,,,126000,
16-Feb-20,,,6480000,,,,,4580000,,,
17-Feb-20,,,6490000,,,,,,,,2580000
18-Feb-20,,,6500000,6040000,8070000,6160000,,4590000,,,
19-Feb-20,,,6510000,,,,,,,,
20-Feb-20,28900000,,6520000,,,,,4600000,,,
21-Feb-20,,,6530000,,8080000,,,,,,
22-Feb-20,,,6540000,,,6170000,10200000,4610000,,,
23-Feb-20,,,6550000,,8090000,,,,,127000,
24-Feb-20,,,6560000,6050000,8100000,,,4620000,,,2590000
25-Feb-20,,,,,,,,,,,
26-Feb-20,,,6570000,,8110000,6180000,,4630000,,,
27-Feb-20,,,6580000,,,,,,,,
28-Feb-20,,,6590000,,,,,4640000,,,
29-Feb-20,,,6600000,,,,,,,,
1-Mar-20,29000000,15100000,6610000,6060000,8120000,6190000,10300000,4650000,7390000,128000,2600000
2-Mar-20,,,6620000,,,,10400000,,,,
3-Mar-20,,,6630000,,8130000,6200000,,,,,
4-Mar-20,29100000,,6640000,,,,,4660000,,,
5-Mar-20,,,6650000,,,6210000,,,,129000,
6-Mar-20,,,,,8140000,,,,,,2610000
7-Mar-20,,,6660000,6070000,,,,4670000,,,
8-Mar-20,,,6670000,,,,,,,,
9-Mar-20,,,6680000,,8150000,,,4680000,,,
10-Mar-20,,,6690000,,,,,,,,
11-Mar-20,,,,,,6220000,,4690000,,,
12-Mar-20,,,6700000,6080000,,,,,,,
13-Mar-20,,,6710000,,,,,,,,
14-Mar-20,,,6720000,,8160000,,,4700000,,130000,
15-Mar-20,,,,,,,,,,,
16-Mar-20,,,6730000,,,,,4710000,,,
17-Mar-20,29200000,,6740000,,,6230000,,,,131000,
18-Mar-20,,,6750000,6090000,8170000,,,4720000,,,
19-Mar-20,,,6760000,,,,,,,,
20-Mar-20,,,6770000,,,6240000,,,,,2620000
21-Mar-20,,,6780000,,,6260000,,4730000,,132000,
22-Mar-20,,,6790000,,8180000,6270000,,,,,
23-Mar-20,,,,,,6280000,,4740000,,,
24-Mar-20,,,6800000,,,,10500000,,,,
25-Mar-20,,,6810000,,8190000,6290000,,,,133000,
26-Mar-20,,,6820000,,,,,,,,
27-Mar-20,29300000,,6830000,,,6300000,,4750000,,,
28-Mar-20,,,,,,6310000,,,,134000,
29-Mar-20,,,6840000,,8200000,6320000,,4760000,,,2630000
30-Mar-20,,,6850000,,,,,,,,
31-Mar-20,,,6860000,6100000,8210000,6330000,,,,,
1-Apr-20,,,6880000,,,6340000,10600000,4770000,,135000,2640000
2-Apr-20,,,6890000,,,,,4780000,7400000,,
3-Apr-20,,,6900000,,8220000,6350000,,,,,
4-Apr-20,,,6910000,,,,,,,136000,2650000
5-Apr-20,29400000,,6920000,,,,,4790000,,,
6-Apr-20,,,6930000,,8230000,6360000,,,,,
7-Apr-20,,,6940000,,,,,,,,
8-Apr-20,,,6950000,,8240000,,,4800000,,137000,2660000
9-Apr-20,,,6960000,,,6370000,,,,,
10-Apr-20,,,6970000,,8250000,,,,,,
11-Apr-20,,,6980000,,,,,4810000,,,
12-Apr-20,,,6990000,6120000,8260000,,,,,,
13-Apr-20,29500000,,7000000,,,,,4820000,,,
14-Apr-20,,,7020000,,8270000,,,,,,2670000
15-Apr-20,,15200000,7030000,6130000,,6380000,,4830000,,138000,
16-Apr-20,,,7040000,6140000,,,,,,,
17-Apr-20,,,7050000,,8280000,,,4840000,,,
18-Apr-20,,,7060000,,,,10700000,,,,
19-Apr-20,,,7070000,,8290000,,,4850000,,139000,2680000
20-Apr-20,,,7080000,6150000,,,,,,,
21-Apr-20,,,7090000,,,,,,,,
22-Apr-20,29600000,,7100000,,8300000,,,4860000,,,
23-Apr-20,,,7110000,,,6400000,,,,,
24-Apr-20,,,7120000,,8310000,6410000,,4870000,,140000,
25-Apr-20,,,7140000,,,6430000,,4880000,,141000,
26-Apr-20,,,7160000,6160000,8320000,6440000,,,,,
27-Apr-20,,,7170000,,,,,,,,2690000
28-Apr-20,,,7190000,,,,,4890000,,,
29-Apr-20,,,7210000,,8330000,6450000,,,,,
30-Apr-20,,,7240000,,,,,4900000,,142000,2690000
1-May-20,29700000,15200000,7230000,6160000,8340000,6460000,10700000,4900000,7400000,,
2-May-20,,,7240000,,,6460000,,,,,
3-May-20,,,7250000,6170000,,,,4910000,,143000,
4-May-20,,,7260000,,8350000,,,,,,2700000
5-May-20,,,7270000,,,6470000,,,7410000,,
6-May-20,,,7280000,,8360000,,,4920000,,,
7-May-20,,,7290000,,,,10800000,4930000,,,
8-May-20,29800000,,7300000,6200000,8370000,,,4940000,,144000,
9-May-20,,,7310000,,,,,,,,
10-May-20,,,7320000,6210000,8380000,,,,,,
11-May-20,,,7330000,6220000,8390000,6480000,,,,,2710000
12-May-20,,,7340000,,,,,,,,
13-May-20,,,,,,6490000,,4950000,,,
14-May-20,,,7350000,,,,,,,145000,
15-May-20,,,7360000,6230000,8400000,,,,,,
16-May-20,,,,,,,,4960000,,,
17-May-20,,,7370000,,,,,,,,
18-May-20,,,7380000,,8410000,6500000,,4970000,,,2720000
19-May-20,,,7390000,,,,,,,,2730000
20-May-20,29900000,,7400000,,8420000,,,4980000,,,2750000
21-May-20,,,7410000,,,6510000,,,,,2760000
22-May-20,,,7420000,,,,,4990000,,146000,2770000
23-May-20,,,7430000,,8430000,,,,,,
24-May-20,,,,,,,,5000000,,,2780000
25-May-20,,,7440000,,8440000,,,,,,
26-May-20,30000000,,7450000,,,6520000,,5010000,7420000,,2790000
27-May-20,,,7460000,6240000,,,,,,,
28-May-20,,,7470000,,8450000,,,,,147000,
29-May-20,,,7490000,,,,,,,,2800000
30-May-20,,15300000,7510000,,8460000,,,5020000,,,
31-May-20,,,7560000,,,6530000,,,,,2800000
1-Jun-20,30000000,15300000,7540000,6240000,8460000,6540000,10800000,5030000,7420000,148000,
2-Jun-20,,,7550000,,,,,,,,2810000
3-Jun-20,30100000,,7580000,,8470000,6550000,,5030000,,149000,
4-Jun-20,,,7590000,,,,,,,,
5-Jun-20,,,7610000,,,,,,,,
6-Jun-20,,,7620000,,,,10900000,,7430000,150000,
7-Jun-20,,,7630000,,,,,,7450000,,
8-Jun-20,,,7640000,,,,,5040000,7470000,,
9-Jun-20,,,7650000,,,6560000,,,7500000,,2820000
10-Jun-20,,,7660000,,8480000,,,5050000,7530000,151000,
11-Jun-20,,,7670000,,,,,,7560000,,
12-Jun-20,,,7690000,6250000,8490000,,,5060000,7600000,,
13-Jun-20,,,7700000,,,,,,7650000,152000,
14-Jun-20,30200000,,7710000,,8500000,6570000,,,7670000,,
15-Jun-20,,,7730000,,,6580000,,,7690000,,
16-Jun-20,,,7740000,,,,,5070000,7700000,,2830000
17-Jun-20,,,7750000,,,,,,7710000,,
18-Jun-20,,,7760000,,,,,,7720000,153000,
19-Jun-20,,,7770000,,8510000,6590000,,,,,
20-Jun-20,,,,,,,,,7730000,,
21-Jun-20,,,7780000,,,6600000,,5080000,,154000,2840000
22-Jun-20,,,7790000,,,,,,,,
23-Jun-20,30300000,,7800000,,,,,,,,
24-Jun-20,,,7810000,,8520000,,,,7740000,155000,
25-Jun-20,,,7820000,,8530000,,,,,,
26-Jun-20,,,,,,6610000,,,,,
27-Jun-20,,,7830000,,,,,5090000,,,
28-Jun-20,,,7840000,,,,,,,,2850000
29-Jun-20,,,,,8540000,6620000,,,,,
30-Jun-20,,,7860000,,,,,,7750000,156000,2850000
1-Jul-20,30300000,,7860000,6260000,8540000,6620000,10900000,5090000,7750000,,
2-Jul-20,,,,,,,,5100000,,,2860000
3-Jul-20,,,7870000,6260000,,,,,,,
4-Jul-20,,,7880000,,,,,,,,2870000
5-Jul-20,,,7890000,,8550000,,,,,,
6-Jul-20,30400000,,,,,,,,,,
7-Jul-20,,,,,,,,5110000,,157000,
8-Jul-20,,,7900000,,,6630000,,,7760000,,2880000
9-Jul-20,,,7910000,,,,,,,,
10-Jul-20,,,,,,,,,,,
11-Jul-20,,,7920000,,,,,5120000,,,2890000
12-Jul-20,,,,,8560000,,,,,,
13-Jul-20,,,7930000,,,,,,,158000,2900000
14-Jul-20,,,,,,,,,,,
15-Jul-20,,,,,,,,,,,
16-Jul-20,,,7940000,,8570000,,,5130000,7770000,,
17-Jul-20,,,7990000,,,,,,,159000,2910000
18-Jul-20,,,8000000,6270000,8580000,6640000,,,,,
19-Jul-20,,,8010000,,,,,,,,
20-Jul-20,30500000,,8020000,,,,,,,,
21-Jul-20,,,,,,,,5140000,,160000,
22-Jul-20,,,8030000,,,,,,,,
23-Jul-20,,,,,,,,,,,2920000
24-Jul-20,,,8040000,,,,,,,161000,
25-Jul-20,,,8050000,,,,,,,,
26-Jul-20,,,,,,,,,7780000,,
27-Jul-20,,,8060000,,,,,,,,
28-Jul-20,,,,,,,,,,,2930000
29-Jul-20,,,8070000,,8590000,,,,,,
30-Jul-20,,,8080000,6280000,,,,5150000,,162000,
31-Jul-20,,,8090000,,,,,,,,2930000
1-Aug-20,30500000,,8090000,6280000,8590000,6640000,,5160000,7780000,,
2-Aug-20,,,,,,,,,,,
3-Aug-20,30600000,15400000,,,,,,,,163000,2940000
4-Aug-20,,,8100000,,,,,,,,
5-Aug-20,,,,,,,,,,,
6-Aug-20,,,8110000,,8600000,,,,,,
7-Aug-20,,,8120000,6290000,,,,5170000,,,
8-Aug-20,,,8130000,,,,,,,164000,
9-Aug-20,,,,,,,,5180000,,,
10-Aug-20,,,8140000,,,6650000,,,,,
11-Aug-20,,,8160000,,,6640000,,,,,2950000
12-Aug-20,,,8180000,,,6650000,,,,,
13-Aug-20,30700000,,8190000,,,,,5190000,,,
14-Aug-20,,,8210000,,,,,,,165000,
15-Aug-20,,,,,,,,5200000,,,
16-Aug-20,,,8220000,,,6640000,,,,,
17-Aug-20,,,8230000,,8610000,,11000000,,,,
18-Aug-20,,,8240000,,,,,,,166000,2960000
19-Aug-20,,,,,,,,5210000,7790000,,
20-Aug-20,,,8250000,,,,,,,,
21-Aug-20,,,8270000,,,,,,,,
22-Aug-20,,,8280000,,,,,,,,
23-Aug-20,,,,,,,,5220000,,,2970000
24-Aug-20,30800000,,8290000,,,,,,,167000,
25-Aug-20,,,8300000,,,,,,,,
26-Aug-20,,,8310000,,,,,,,,
27-Aug-20,,,,,,,,,,,
28-Aug-20,,,,,,,,,,,
29-Aug-20,,,8320000,,,,,5230000,,,2980000
