names	Grian	SmallishBeans	Dangthatsalongname	BigB - Minecraft	EthosLab	BdoubleO100	PearlescentMoon	InTheLittleWood ak...	GoodTimesWithScar	impulseSV	Tango Tek	ZombieCleo	Solidarity	MCSkizzleman
Bar colors	#8a0a01	#3866f9	#48bfea	#c0efff	#87CEEB	#35168b	#fff5c3	#72ca30	#306166	#f2ca37	#fc1900	#abadaa	#373797	#0020ff
Bar images	x	x	x	x	x	x	x	x	x	x	x	x	x	x
18-Feb-16	446738	664249	47864	10071	1852382	1115716	0	86676	225023.4641	61681	171883	46947	13440	1225
19-Feb-16	449005	665669	49340	10087	1852557	1115817	0	86667	225207.7004	61704	171924	46933	13458	1226
20-Feb-16	452058	667143	50606	10103	1853043	1116162	0	86643	225391.9367	61756	171975	46922	13469	1227
21-Feb-16	454599	668749	51811	10137	1853140	1116656	0	86730	225576.173	61793	171998	46930	13486	1231
22-Feb-16	456452	669802	52493	10160	1853292	1116931	0	86776	225760.4093	61809	172008	46913	13488	1233
23-Feb-16	458581	670640	52804	10176	1853477	1117204	0	86782	225944.6456	61837	172093	46932	13504	1232
24-Feb-16	460467	671552	53179	10182	1853620	1117413	0	86774	226128.8819	61873	172125	46922	13521	1231.666667
25-Feb-16	462173	672410	53453	10187	1853814	1117581	0	86765	226313.1181	62132	172443	47073	13522	1231.333333
26-Feb-16	463693	673170	53732	10212	1853998	1117722	0	86766	226497.3544	62334	172686	47195	13526.5	1231
27-Feb-16	466045	674178	54116	10222	1854352	1117958	0	86754	226681.5907	62505	172990	47251	13531	1232.5
28-Feb-16	467962	675299	54691	10249	1854750	1118505	0	86736	226865.827	62745	173405	47329	13544	1234
29-Feb-16	469214	675946	55031	10274	1854862	1118917	0	86725	227050.0633	62916	173785	47430	13550	1237
1-Mar-16	471047	676536	55334	10289	1854811	1119323	0	86716	227234.2996	63035	174269	47491	13551.5	1238
2-Mar-16	472934	677629	55794	10310	1855096	1119764	0	86758	227418.5359	63204	174528	47575	13553	1238.5
3-Mar-16	474722	678591	56105	10332	1855245	1120142	0	86798	227602.7722	63371	174761	47626	13555	1239
4-Mar-16	476868	679893	56430	10342	1855662	1120661	0	86725	227787.0084	63487	175012	47672	13556	1234
5-Mar-16	481369	681825	56830	10362	1856132	1121219	0	87184	227971.2447	63636	175417	47741	13583	1234.5
6-Mar-16	488851	684163	57252	10397	1856779	1121711	0	87382	228155.481	63833	175871	47809	13619	1235
7-Mar-16	492401	685882	57570	10445	1857041	1122045	0	87472	228339.7173	63971	176204	47866	13630	1236
8-Mar-16	497066	686885	57795	10457	1855990	1121455	0	87530	228523.9536	64029	176373	47868	13635	1233
9-Mar-16	502268	688044	58003	10461	1856012	1121960	0	87581	228708.1899	64138	176770	47898	13639	1233.5
10-Mar-16	507935	690091	58292	10483	1860277	1124543	0	87643	228892.4262	64420	177683	48041	13647	1234
11-Mar-16	512246	691113	58446	10504	1856464	1122805	0	87715	229076.6624	64426	177623	48016	13662	1239
12-Mar-16	519922	692640	58788	10519	1856818	1123014	0	87784	229260.8987	64595	177969	48045	13669	1240
13-Mar-16	528958	694565	59115	10535	1856973	1123414	0	89127	229445.135	65094	178362	48097	13677	1241
14-Mar-16	540775	695985	59368	10554	1857087	1123753	0	89604	229629.3713	65416	178631	48126	13683	1244
15-Mar-16	551805	697256	59650	10588	1857401	1124340	0	89792	229813.6076	65727	178925	48172	13696	1246
16-Mar-16	562479	698682	60004	10688	1857429	1124694	0	89879	229997.8439	65945	179146	48204	13698	1247
17-Mar-16	568352	699647	60417	10749	1857273	1124901	0	89868	230182.0802	66266	179333	48224	13704	1250
18-Mar-16	574131	700494	60603	10807	1857437	1125126	0	90039	230366.3165	66619	179545	48261	13703	1251
19-Mar-16	580792	701575	60912	10875	1857627	1125503	0	90252	230550.5527	66930	179834	48287	13719	1250
20-Mar-16	585499	702705	61158	10972	1857989	1126000	0	90372	230734.789	67399	180097	48325	13721	1252
21-Mar-16	589404	703631	61393	11064	1858327	1126640	0	90414	230919.0253	67789	180377	48369	13735	1254
22-Mar-16	593018	704599	61757	11144	1858678	1127103	0	90482	231103.2616	68159	180725	48394	13760	1254.5
23-Mar-16	596195	705534	62113	11198	1858708	1128568	0	90566	231287.4979	68589	180971	48430	13755	1255
24-Mar-16	599016	706329	62350	11262	1858560	1129439	0	90603	231471.7342	68871	181248	48445	13770	1257
25-Mar-16	602663	707422	62849	11331	1858710	1130201	0	90650	231655.9705	69181	181611	48459	13789	1259
26-Mar-16	606354	708647	63391	11484	1859149	1131318	0	90699	231840.2068	69614	182017	48503	13809	1259.666667
27-Mar-16	609534	709504	63686	11492	1859234	1132211	0	90766	232024.443	69922	182284	48592	13810.5	1260.333333
28-Mar-16	612605	710399	64049	11559	1859688	1132850	0	90814	232208.6793	70283	182493	48649	13812	1261
29-Mar-16	615213	711339	64333	11701	1860606	1133761	0	90854	232392.9156	70662	182797	48782	13839	1262
30-Mar-16	619246	712240	64587	11736	1860934	1134577	0	90896	232577.1519	70964	183039	48854	13849	1264
31-Mar-16	621943	713059	64816	11799	1860009	1135003	0	90944	232761.3882	71139	183078	48852	13847	1257
1-Apr-16	624905	713909	65007	11861	1860222	1135819	0	90977	232945.6245	71319	183230	48908	13843	1256
2-Apr-16	630847	715540	65620	11955	1860258	1136423	0	91036	233129.8608	71472	183435	48933	13850	1255.933333
3-Apr-16	634879	717123	66406	12029	1860396	1137175	0	91070	233314.097	71684	183719	48976	13858	1255.866667
4-Apr-16	639127	718014	66821	12138	1860379	1137715	0	91113	233498.3333	71833	183905	49004	13859	1255.8
5-Apr-16	643074	718825	68397	12192	1860295	1138247	0	91129	233682.5696	71974	184066	49037	13864	1255.733333
6-Apr-16	648016	720008	69256	12250	1861369	1139508	0	91161	233866.8059	72163	184431	49110	13876	1255.666667
7-Apr-16	651113	720682	70173	12332	1860478	1139705	0	91498	234051.0422	72168	184461	49094	13896	1255.6
8-Apr-16	654741	721604	70815	12394	1860483	1139903	0	91732	234235.2785	72295	184651	49110	13905	1255.533333
9-Apr-16	660095	722490	71341	12431	1860419	1140373	0	91790	234419.5148	72392	184821	49119	13911	1255.466667
10-Apr-16	664164	723803	72473	12487	1860396	1140807	0	91831	234603.7511	72571	185164	49152	13920	1255.4
11-Apr-16	666450	724718	73140	12546	1860505	1141180	0	91888	234787.9873	72701	185474	49220	13928	1255.333333
12-Apr-16	669341	725800	73485	12608	1860562	1141484	0	91925	234972.2236	72787	185757	49251	13943	1255.266667
13-Apr-16	672088	726774	73831	12656	1860567	1141830	0	91960	235156.4599	72968	186105	49276	13956	1255.2
14-Apr-16	673987	727881	74099	12704	1860475	1141979	0	91982	235340.6962	73135	186380	49307	13957	1255.133333
15-Apr-16	676483	729002	74373	12756	1860536	1142149	0	91996	235524.9325	73273	187272	49318	13965	1255.066667
16-Apr-16	679878	730446	74693	12818	1861079	1142681	0	92028	235709.1688	73485	188176	49340	13974	1255
17-Apr-16	683047	732014	74986	12877	1860943	1142705	0	92056	235893.4051	73681	188758	49351	13999	1254.933333
18-Apr-16	685203	732915	75194	12938	1861079	1142969	0	92073	236077.6414	73841	189230	49371	14024	1254.866667
19-Apr-16	687500	733766	75356	12990	1861537	1143326	0	92098	236261.8776	73951	189580	49419	14073	1254.8
20-Apr-16	689678	734435	75491	13023	1861314	1143474	0	92074	236446.1139	74041	189893	49450	14084	1254.733333
21-Apr-16	691533	735108	75559	13063	1861210	1143624	0	92081	236630.3502	74106	190113	49467	14095	1254.666667
22-Apr-16	694126	735907	75688	13101	1861280	1143903	0	92079	236814.5865	74209	190335	49499	14106	1254.6
23-Apr-16	697259	737008	75931	13139	1861407	1144119	0	92100	236998.8228	74352	190611	49524	14134	1254.533333
24-Apr-16	699988	737990	76270	13246	1861408	1144334	0	92111	237183.0591	74516	190896	49579	14152	1254.466667
25-Apr-16	702370	738734	76465	13263	1861515	1144589	0	92119	237367.2954	74642	191189	49604	14165.5	1254.4
26-Apr-16	704715	739448	76627	13316	1861559	1144773	0	92139	237551.5316	74739	191460	49624	14179	1254.333333
27-Apr-16	706942	740090	76703	13367	1861884	1145093	0	92144	237735.7679	74845	191686	49643	14210	1254.266667
28-Apr-16	708818	740829	76800	13411	1861385	1144952	0	92143	237920.0042	74942	192072	49630	14224	1254.2
29-Apr-16	710845	741813	76954	13457	1861773	1145198	0	92141	238104.2405	75113	192440	49640	14243	1254.133333
30-Apr-16	713464	744220	77320	13562	1862177	1145436	0	92152	238288.4768	75322	193098	49672	14276	1254.066667
1-May-16	715260	746212	77710	13571	1862644	1145695	0	92157	238472.7131	75579	193697	49742	14280	1254
2-May-16	716903	747667	77958	13648	1862775	1145917	0	92159	238656.9494	75737	194106	49779	14310	1253.9375
3-May-16	718558	748489	78788	13686	1862980	1146125	0	92166	238841.1857	75878	194498	49821	14386	1253.875
4-May-16	720372	749156	79206	13718	1863186	1146363	0	92177	239025.4219	76253	194793	49851	14391	1253.8125
5-May-16	721997	749927	79581	13761	1863756	1146282	0	92185	239209.6582	76524	195103	49883	14430	1253.75
6-May-16	723465	750836	79965	13799	1864206	1146411	0	92184	239393.8945	76704	195331	49903	14433	1253.6875
7-May-16	725844	751801	80439	13833	1864708	1146657	0	92206	239578.1308	76927	195588	49918	14443	1253.625
8-May-16	728775	752877	80918	13893	1865246	1146883	0	92211	239762.3671	77168	195904	49962	14477	1253.5625
9-May-16	732091	753992	81487	13948	1865777	1147056	0	92222	239946.6034	77424	196189	49993	14486	1253.5
10-May-16	735183	755037	82081	13993	1866141	1147190	0	92235	240130.8397	77717	196460	50008	14491	1253.4375
11-May-16	740526	755804	82403	14039	1866480	1147409	0	92237	240315.0759	77938	196673	50035	14493	1253.375
12-May-16	745203	756756	82803	14067	1866836	1147614	0	92198	240499.3122	78146	196863	50062	14500	1253.3125
13-May-16	749927	757604	83179	14106	1867128	1147735	0	92796	240683.5485	78310	197044	50095	14516	1253.25
14-May-16	754954	758611	83883	14147	1867576	1147968	0	93181	240867.7848	78607	197305	50118	14533	1253.1875
15-May-16	758415	760061	84646	14217	1868266	1148433	0	93314	241052.0211	78905	197525	50159	14554	1253.125
16-May-16	760724	760895	84923	14269	1868698	1148778	0	93350	241236.2574	79127	197736	50185	14576	1253.0625
17-May-16	763026	761971	85208	14318	1869070	1149015	0	93382	241420.4937	79262	197902	50212	14578	1253
18-May-16	765571	762815	85464	14351	1869522	1149226	0	93412	241604.73	79387	198127	50232	14594	1252.933333
19-May-16	767736	763611	85739	14382	1869924	1149490	0	93413	241788.9662	79619	198411	50290	14611	1252.866667
20-May-16	770062	764690	85963	14415	1870503	1149801	0	93428	241973.2025	79814	198680	50333	14617	1252.8
21-May-16	772626	766435	86445	14500	1871004	1150118	0	93430	242157.4388	80044	198956	50376	14630	1252.733333
22-May-16	775114	768113	87124	14514	1871721	1150609	0	93433	242341.6751	80289	199324	50407	14645	1252.666667
23-May-16	777057	769093	87510	14575	1872241	1150942	0	93455	242525.9114	80441	199600	50443	14649	1252.6
24-May-16	779212	769999	88173	14621	1872806	1151332	0	93460	242710.1477	80576	199813	50495	14654	1252.533333
25-May-16	781017	770837	88731	14668	1873265	1151674	0	93469	242894.384	80708	200058	50552	14659	1252.466667
26-May-16	782926	771804	89111	14708	1873793	1151922	0	93491	243078.6203	80882	200227	50583	14676	1252.4
27-May-16	784993	772863	89448	14751	1874249	1152124	0	93500	243262.8565	81012	200426	50619	14679	1252.333333
28-May-16	787338	774259	89829	14811	1874850	1152371	0	93501	243447.0928	81258	200651	50652	14684	1252.266667
29-May-16	789479	775778	90318	14859	1875320	1152513	0	93471	243631.3291	81441	200911	50710	14682	1252.2
30-May-16	792191	777335	90781	14916	1875876	1152615	0	93459	243815.5654	81832	201163	50756	14681.5	1252.133333
31-May-16	794253	778539	91082	14976	1876392	1152778	0	93464	243999.8017	82115	201350	50807	14681	1252.066667
1-Jun-16	796866	779661	91391	15023	1877772	1153347	0	93476	244184.038	82431	201827	50903	14700	1252
2-Jun-16	799311	780692	91655	15081	1878897	1153817	0	93478	244368.2743	82703	202194	50950	14708.5	1251.933333
3-Jun-16	801673	781970	91928	15153	1880462	1154642	0	93472	244552.5105	82956	202625	51000	14717	1251.866667
4-Jun-16	804479	783188	92442	15231	1881758	1155281	0	93489	244736.7468	83298	203072	51047	14726	1251.8
5-Jun-16	808193	784634	92932	15295	1882995	1155722	0	93499	244920.9831	83583	203498	51076	14731	1251.733333
6-Jun-16	812059	785818	93386	15354	1883854	1156036	0	93506	245105.2194	83771	203854	51098	14736	1251.666667
7-Jun-16	814843	786903	93811	15400	1884628	1156360	0	93511	245289.4557	83961	204130	51115	14745	1251.6
8-Jun-16	819872	788248	94186	15482	1885351	1156726	0	93520	245473.692	84150	204373	51144	14752	1251.533333
9-Jun-16	824843	789362	94542	15564	1886111	1157151	0	93526	245657.9283	84263	204587	51167	14776	1251.466667
10-Jun-16	835828	790855	94940	15654	1886824	1157528	0	93530	245842.1646	84713	204862	51200	14780	1251.4
11-Jun-16	847049	792446	95502	15740	1887640	1157971	0	93546	246026.4008	85189	205291	51217	14804	1251.333333
12-Jun-16	853124	794261	96088	15828	1888719	1158634	0	93536	246210.6371	85523	205749	51254	14814	1251.266667
13-Jun-16	858347	795802	96640	15902	1890026	1159245	0	93540	246394.8734	85821	206104	51296	14828	1251.2
14-Jun-16	868158	798974	97402	15970	1899217	1165373	0	93541	246579.1097	86642	207728	51652	14839	1251.133333
15-Jun-16	874798	800289	97835	16089	1900947	1166349	0.551724138	93552	246763.346	86872	208182	51696	14901	1251.066667
16-Jun-16	881401	801670	98359	16161	1901988	1166915	1.103448276	93560	246947.5823	87052	208475	51729	14924	1251
17-Jun-16	887035	803008	98747	16231	1902804	1167201	1.655172414	93561	247131.8186	87232	208763	51745	14947	1251.0625
18-Jun-16	891655	804552	99181	16304	1903567	1167492	2.206896552	93564	247316.0549	87416	208982	51767	14958	1251.125
19-Jun-16	896578	806776	100051	16362	1904301	1167839	2.75862069	93568	247500.2911	87561	209232	51792	14981	1251.1875
20-Jun-16	902221	808471	100778	16430	1904950	1168042	3.310344828	93570	247684.5274	87702	209453	51806	14982	1251.25
21-Jun-16	906579	810262	101322	16497	1905687	1168438	3.862068966	93571	247868.7637	87835	209721	51819	14995	1251.3125
22-Jun-16	911798	811830	101836	16574	1906385	1168774	4.413793103	93572	248053	87985	209999	51838	15000	1251.375
23-Jun-16	919440	813112	102298	16638	1907054	1169067	4.965517241	93576	248320	88114	210284	51858	15007	1251.4375
24-Jun-16	929614	814378	102672	16693	1907667	1169448	5.517241379	93571	248615	88226	210478	51875	15022	1251.5
25-Jun-16	942740	815733	103208	16769	1908465	1170033	6.068965517	93572	248904	88455	210749	51905	15038	1251.5625
26-Jun-16	962964	817597	103814	16899	1909276	1170560	6.620689655	93563	249179	88677	211037	51939	15040	1251.625
27-Jun-16	980672	819326	104321	16950	1910183	1171192	7.172413793	93557	249559	88996	211257	51969	15046	1251.6875
28-Jun-16	968303	809925	102532	16506	1875923	1128596	7.724137931	93450	246039	86489	204691	50760	14815	1251.75
29-Jun-16	979558	810948	102849	16555	1876319	1150197	8.275862069	93445	246306	86687	204929	50757	14832	1251.8125
30-Jun-16	989385	811794	103110	16616	1876631	1150162	8.827586207	93439	246457	86796	205147	50768	14854	1251.875
1-Jul-16	997679	812847	103344	16690	1877195	1150117	9.379310345	93442	246664	86861	205328	50758	14853	1251.9375
2-Jul-16	1005248	814105	103697	16752	1877436	1150161	9.931034483	93450	246818	86954	205438	50759	14857	1252
3-Jul-16	1011183	815373	103995	16815	1877769	1150240	10.48275862	93448	246975	87010	205562	50784	14868	1251.5
4-Jul-16	1015617	816500	104199	16861	1878094	1150340	11.03448276	93462	247180	87079	205708	50811	14874	1251
5-Jul-16	1020077	817515	104497	16925	1878483	1150511	11.5862069	93467	247387	87177	205887	50864	14875	1252
6-Jul-16	1025170	818602	104788	17005	1878747	1150587	12.13793103	93468	247574	87261	206133	50882	14882	1253
7-Jul-16	1031008	819499	105047	17061	1879122	1150584	12.68965517	93472	247783	87364	206297	50907	14879	1254
8-Jul-16	1037376	820359	105244	17116	1879598	1150629	13.24137931	93430	247977	87417	206445	50926	14879.25	1255
9-Jul-16	1045660	821368	105438	17182	1880086	1150638	13.79310345	93399	248173	87489	206586	50938	14879.5	1258
10-Jul-16	1052677	822418	105659	17237	1880504	1150651	14.34482759	93407	248308	87578	206724	50945	14879.75	1257.75
11-Jul-16	1061188	823559	105894	17297	1881142	1150540	14.89655172	93433	248487	87640	206845	50954	14880	1257.5
12-Jul-16	1066897	824462	106121	17364	1881596	1150600	15.44827586	93443	248638	87684	206971	50964	14886	1257.25
13-Jul-16	1072734	825158	106328	17418	1881971	1150724	16	93444	248787	87735	207117	50959	14890	1257
14-Jul-16	1077357	825774	106539	17470	1882204	1150968	15.83333333	93457	248919	87835	207252	50962	14896	1256.75
15-Jul-16	1081136	826437	106748	17508	1882505	1151263	15.66666667	93468	249061	87970	207308	50966	14899	1256.5
16-Jul-16	1086005	827064	106963	17559	1882954	1151477	15.5	93490	249164	88145	207398	50971	14911	1256.25
17-Jul-16	1091694	827734	107325	17620	1883304	1151561	15.33333333	93485	249295	88338	207480	50991	14922	1256
18-Jul-16	1098134	828540	107690	17656	1883596	1151850	15.16666667	93482	249462	88411	207565	51008	14924	1255.5
19-Jul-16	1102681	829123	107896	17725	1883773	1152432	15	93481	249608	88468	207658	51028	14928	1255
20-Jul-16	1106934	829644	108224	17773	1884067	1153209	16	93486	249745	88559	207716	51037	14931	1253
21-Jul-16	1110360	830202	108955	17830	1884230	1153831	15.75	93492	249882	88622	207809	51046	14935	1254
22-Jul-16	1114362	830751	109868	17901	1884480	1154517	15.5	93497	250004	88684	207891	51043	14933	1255
23-Jul-16	1117343	831156	110344	17963	1884371	1154697	15.25	93501	250037	88710	208002	51037	14933.5	1256
24-Jul-16	1120301	831661	110867	18046	1884638	1154961	15	93508	250136	88769	208080	51057	14934	1257
25-Jul-16	1123432	832192	111491	18092	1884873	1155189	16	93510	250389	88858	208194	51054	14932	1258
26-Jul-16	1127521	832785	112045	18151	1885134	1155453	15	93505	250589	88910	208312	51053.5	14942	1259
27-Jul-16	1131553	833372	112652	18246	1885369	1155825	16	93503	250743	88944	208423	51053	14941	1258
28-Jul-16	1134911	834448	113124	18318	1885693	1156185	15.5	93497	250912	88996	208540	51046	14954	1257.5
29-Jul-16	1138659	835617	113826	18406	1885846	1156395	15	93489	251047	89049	208605	51042	14963	1257
30-Jul-16	1142044	836825	114421	18486	1886314	1156566	22	93491	251166	89091	208668	51116	14969	1255
31-Jul-16	1144662	838136	114946	18549	1886782	1156797	26	93500	251296	89139	208745	51163	14971	1256
1-Aug-16	1147903	839470	115386	18618	1887055	1156917	25	93490	251431	89175	208780	51206	14972	1257
2-Aug-16	1150084	840529	115671	18707	1887369	1157031	27	93480	251518	89216	208857	51242	14966	1256
3-Aug-16	1152257	841385	115976	18785	1887687	1157277	28	93487	251651	89257	208910	51279	14970	1258
4-Aug-16	1154485	842257	116493	18836	1887890	1157382	29	93478	251755	89290	208963	51294	14976	1258.333333
5-Aug-16	1156496	843001	116935	18887	1888218	1157446	29.25	93480	251891	89306	209020	51297	15002	1258.666667
6-Aug-16	1158448	843717	117312	18957	1888425	1157529	29.5	93475	251997	89357	209101	51402	15004	1259
7-Aug-16	1161678	844472	117583	19032	1888691	1157719	29.75	93474	252121	89441	209142	51483	15009	1258
8-Aug-16	1163563	845107	117859	19114	1888973	1157965	30	93465	252252	89532	209241	51531	15014	1257.833333
9-Aug-16	1167595	845804	118219	19194	1889276	1158265	29.5	93466	252419	89616	209310	51567	15019	1257.666667
10-Aug-16	1171067	846721	118465	19216	1889442	1158401	29	93465	252594	89712	209303	51588	15027.5	1257.5
11-Aug-16	1174036	847654	118684	19279	1889562	1158630	28.5	93461	252731	89766	209369	51627	15036	1257.333333
12-Aug-16	1176576	848510	119008	19330	1889673	1158729	28	93463	252883	89802	209400	51644	15047	1257.166667
13-Aug-16	1179918	849585	119354	19381	1889926	1158910	29	93464	253060	89832	209447	51666	15056	1257
14-Aug-16	1182489	850703	119633	19451	1890097	1159070	30	93460	253215	89842	209498	51697	15066	1256
15-Aug-16	1184761	851681	119903	19535	1890205	1159227	31	93457	253282	89881	209547	51718	15073	1257
16-Aug-16	1186905	852688	120158	19585	1890334	1159314	33	93447	253400	89951	209562	51731	15088	1256
17-Aug-16	1189231	853636	120436	19623	1890439	1159359	33.4	93444	253535	90021	209608	51761	15090	1255
18-Aug-16	1191346	854617	120767	19672	1890624	1159369	33.8	93431	253675	90087	209650	51791	15088	1254
19-Aug-16	1193066	855638	121246	19722	1890898	1159302	34.2	93424	253756	90125	209712	51807	15093	1255.5
20-Aug-16	1195175	856842	121740	19767	1891134	1159298	34.6	93421.5	253901	90186	209732	51824	15110	1257
21-Aug-16	1197115	858086	122097	19841	1891169	1159212	35	93419	254020	90238	209766	51828.5	15134	1259
22-Aug-16	1198959	859274	122350	19908	1891137	1159146	35.33333333	93407	254118	90317	209822	51833	15139	1260
23-Aug-16	1200837	860270	122661	20005	1891304	1159065	35.66666667	93396	254233	90403	209862	51836	15150	1260.5
24-Aug-16	1202055	861011	122822	20081	1891432	1159037	36	93395	254342	90461	209912	51851	15153	1261
25-Aug-16	1203358	861556	123080	20144	1891597	1159052	36.33333333	93392	254466	90494	209918	51856	15155	1260
26-Aug-16	1204351	862095	123392	20198	1891703	1159077	36.66666667	93390	254602	90518	209993	51842	15148	1264
27-Aug-16	1205654	862976	123744	20260	1891846	1159036	37	93381	254724	90500	210094	51848	15145	1268
28-Aug-16	1207335	863867	124006	20359	1892014	1159095	36.83333333	93378	254813	90567	210206	51870	15154	1272
29-Aug-16	1208868	864530	124179	20427	1892184	1158929	36.66666667	93365	254966	90619	210311	51884	15165	1275
30-Aug-16	1210113	865092	124374	20499	1892384	1158938	36.5	93367	255081	90610	210339	51899	15171	1274
31-Aug-16	1211319	865474	124528	20562	1892577	1158934	36.33333333	93393	255171	90633	210406	51914	15165	1278
1-Sep-16	1212397	866048	124669	20637	1892671	1158948	36.16666667	93397	255251	90665	210458	51913	15161	1278.5
2-Sep-16	1213496	866650	124829	20771	1892687	1158845	36	93384	255326	90708	210462	51918	15174	1279
3-Sep-16	1214582	867400	125752	20800	1892736	1158710	38	93379	255394	90756	210489.5	51920	15179	1280.5
4-Sep-16	1216564	868056	126507	20919	1892914	1158700	40	93368	255524	90891	210517	51929	15176	1282
5-Sep-16	1222544	868797	126869	20994	1893079	1158614	44	93371	255703	91032	210609	51937	15184	1282.5
6-Sep-16	1231036	869138	127063	21045	1893057	1158541	52	93354	255824	91061	210807	51961	15181	1283
7-Sep-16	1238059	869395	127249	21096	1893106	1158462	58	93348	255966	91102	210916	51981	15176	1284
8-Sep-16	1241955	869787	127472	21155	1893164	1158429	60	93341	256048	91125	210969	51996	15175	1283.666667
9-Sep-16	1244714	871169	127667	21200	1893229	1158408	102	93334	256143	91130	211022	52007	15206	1283.333333
10-Sep-16	1247505	874296	128093	21248	1893558	1158324	128	93323	256248	91164	211107	52007.5	15207	1283
11-Sep-16	1250324	876735	128616	21310	1893791	1158159	151	93318	256367	91189	211128	52008	15200	1286
12-Sep-16	1251554	877911	128828	21367	1893817	1158115.5	161	93312	256472	91269	211225	52006	15190	1289
13-Sep-16	1252497	878592	128973	21409	1893835	1158072	162	93297	256524	91306	211262	52000	15191	1290
14-Sep-16	1253998	879095	129084	21471	1893804	1157926	166	93291	256555	91309	211279	51978	15204	1291.333333
15-Sep-16	1255043	879573	129271	21501	1893798	1157852	168	93290	256644	91342	211300	51980	15205	1292.666667
16-Sep-16	1256772	880118	129455	21550	1893884	1157817	169	93283	256726	91382	211295	51978	15241	1294
17-Sep-16	1259688	881046	129658	21591	1893749	1157680	170	93278	256821	91406	211315	51980	15239	1315
18-Sep-16	1260899	881956	129854	21660	1893726	1157633	171	93265	256948	91474	211380	52000	15247	1322
19-Sep-16	1261723	882390	129978	21723	1893750	1157518	178	93274	257057	91491	211376	52001	15254	1321
20-Sep-16	1262434	882823	130045	21763	1893835	1157482	178.5	93264	257111	91512	211390	52007	15255	1322
21-Sep-16	1263070	883161	130108	21794	1893753	1157458	179	93260	257205	91539	211359	52011	15253	1323
22-Sep-16	1263456	883360	130170	21815	1893663	1157371	180	93246	257171	91557	211351	52007	15257	1367
23-Sep-16	1263887	883702	130262	21862	1893581	1157322	181	93229	257228	91587	211347	52003	15260	1389
24-Sep-16	1265511	884148	130402	21898	1893526	1157214	182	93235	257387	91596	211427	51996	15294	1399
25-Sep-16	1267533	884817	130611	21974	1893617	1157092	190	93228	257602	91657	211496	52002	15293	1411
26-Sep-16	1268504	884992	130759	22026	1893584	1157027	191	93207	257685	91665.5	211531	51992	15294	1414
27-Sep-16	1270150	885261	130832	22058	1893688	1156943	193	93198	257763	91674	211565	51997	15299	1427
28-Sep-16	1271444	885577	130888	22083	1893651	1156866	194	93195	257823	91679	211606	52004	15300	1468
29-Sep-16	1272370	885858	131035	22108	1893594	1156762	194.5	93191	257913	91705	211650	52005	15296	1500
30-Sep-16	1273343	886209	131218	22136	1893716	1156791	195	93186	257967	91725	211639	52006	15503	1527
1-Oct-16	1274761	886612	131403	22194	1893787	1156762	198	93175	258081	91770	211598	52005	15505	1541
2-Oct-16	1275957	886955	131707	22270	1894116	1156857	204	93173.5	258202	91812	211646	52025	15504	1559
3-Oct-16	1276838	887228	131876	22320	1894265	1156908	206	93172	258306	91849	211689	52032	15498	1576
4-Oct-16	1277557	887579	132037	22362	1894307	1156891	209	93165	258397	91881	211715	52037	15550	1585
5-Oct-16	1278039	887970	132102	22397	1894325	1156856	208	93160	258497	91869	211734	52031	15554	1626
6-Oct-16	1278698	888261	132197	22427	1894427	1156865	208.6666667	93150	258598	91879	211730	52034	15570.5	1667
7-Oct-16	1279550	888532	132285	22454	1894521	1156840	209.3333333	93144	258723	91915	211725	52075	15587	1675
8-Oct-16	1282683	888886	132399	22510	1894892	1156791	210	93130	258893	91953	211757	52127	15586	1688
9-Oct-16	1287350	889374	132495	22546	1895185	1156746	213	93117	259069	91996	211809	52152	15596	1706
10-Oct-16	1289225	889870	132600	22579	1895427	1156716	215	93111	259215	92037	211846	52178	15601	1729
11-Oct-16	1293167	890144	132660	22613	1895676	1156663	217	93101	259317	92077	211870	52198	15645	1738
12-Oct-16	1297566	890725	132709	22682	1895983	1156638	220	93097	259442	92063	211890	52219	15647	1747
13-Oct-16	1302000	891640	132771	22696	1896201	1156571	224	93094	259526	92084	211914	52227	15651	1770
14-Oct-16	1307166	892682	132874	22723	1896249	1156523	225	93084	259593	92093	211917	52234	15649	1808
15-Oct-16	1312444	893735	132946	22768	1896537	1156519	227	93079	259695	92137	211971	52240	15661	1821
16-Oct-16	1318083	894631	133052	22828	1896934	1156792	228	93058	259768	92189	212027	52259	15667	1838
17-Oct-16	1320763	895002	133147	22860	1897160	1156863	231	93052	259846	92229	212089	52280	15665	1845
18-Oct-16	1321993	895412	133167	22900	1897141	1156701	232	93029	259937	92235.5	212078	52274	15686.5	1846
19-Oct-16	1323597	896134	133235	22924	1897285	1156695	237	93024	260054	92242	212128	52287	15708	1857
20-Oct-16	1325418	896546	133289	22965	1897344	1156537	241	93000	260136	92251	212177	52309	15741	1862
21-Oct-16	1327310	896933	133330	23008	1897423	1156427	243	92994	260219	92267	212176	52308	15762	1872
22-Oct-16	1329648	897405	133395	23052	1897497	1156345	244	92990	260325	92310	212233	52316	15777	1878
23-Oct-16	1332860	898017	133486	23110	1897683	1156296	246	92976	260499	92345	212299	52329	15793	1883
24-Oct-16	1335820	898539	133564	23157	1897865	1156277	248	92958	260640	92396	212363	52331	15818	1896
