names	VEGETTA777	Willyrex	Rubius Z	mangelrogel	aLexBY11	LOLiTO FDEZ	luzugames	xFaRgAnx YT	sTaXxCraft	IlloJuan	Quackity
Bar colors	#4c1f62	#20222f	#00719a	#d6eab5	#4bb5ef	#94000c	#ba0103	#d08c5d	#00d23c	#fea8c6	#191836
Bar images	x	x	x	x	x	x	x	x	x	x	x
19-Aug-13	1188973	1522369	294302	966954	669749	0	163598	72124.3844	233923	588.8702355	1030
20-Aug-13	1198649	1526358	294520	970552	671947	0	167643	72252.26451	238148	589.2586724	1044.666667
21-Aug-13	1206528	1531091	294868	974141	674563	0	171350	72380.14462	241059	589.6471092	1059.333333
22-Aug-13	1216612	1534799	295192	976926	676629	0	175157	72508.02474	245211	590.035546	1074
23-Aug-13	1228475	1540205	295539	980813	679260	0	179379	72635.90485	248301	590.4239829	1088.666667
24-Aug-13	1241332	1544384	295911	985226	681829	0	183118	72763.78497	251425	590.8124197	1103.333333
25-Aug-13	1254108	1549692	296289	989462	684581	0	188245	72891.66508	255367	591.2008565	1118
26-Aug-13	1265383	1554476	296397	993771	687310	0	192184	73019.5452	259510	591.5892934	1132.666667
27-Aug-13	1274480	1558676	296725	996648	689691	0	196065	73147.42531	262649	591.9777302	1147.333333
28-Aug-13	1285913	1563977	297017	1001233	692224	0	200239	73275.30542	266389	592.366167	1162
29-Aug-13	1296193	1568232	297416	1007264	695700	0	206115	73403.18554	269357	592.7546039	1176.666667
30-Aug-13	1305261	1572435	297684	1014900	698856	0	210171	73531.06565	272371	593.1430407	1191.333333
31-Aug-13	1317402	1577286	297991	1021506	701469	0	214606	73658.94577	276358	593.5314775	1206
1-Sep-13	1333650	1582718	298019	1028004	704938	0	218785	73786.82588	279984	593.9199143	1220.666667
2-Sep-13	1346762	1586861	298048	1034012	709425	0	222982	73914.70599	283695	594.3083512	1235.333333
3-Sep-13	1358924	1591840	298155	1039391	713791	0	226084	74042.58611	286672	594.696788	1250
4-Sep-13	1369625	1596021	298272	1043427	716792	0	230991	74170.46622	289385	595.0852248	1264.666667
5-Sep-13	1380560	1600490	298417	1047978	719978	0	234738	74298.34634	292156	595.4736617	1279.333333
6-Sep-13	1392746	1605206	298453	1052568	722796	0	238004	74426.22645	294215	595.8620985	1294
7-Sep-13	1405338	1609651	298425	1057786	727308	0	241561	74554.10657	297033	596.2505353	1308.666667
8-Sep-13	1417998	1615097	298520	1061815	730791	0	245367	74681.98668	300104	596.6389722	1323.333333
9-Sep-13	1427586	1619413	298700	1066066	733985	0	249594	74809.86679	303099	597.027409	1338
10-Sep-13	1438365	1624187	298797	1069750	736638	0	253256	74937.74691	306843	597.4158458	1352.666667
11-Sep-13	1450710	1628836	298833	1073463	739759	0	256952	75065.62702	310612	597.8042827	1367.333333
12-Sep-13	1461892	1633591	298890	1077436	742482	0	260951	75193.50714	314530	598.1927195	1382
13-Sep-13	1474527	1640319	298970	1083289	746563	0	266796	75321.38725	321993	598.5811563	1396.666667
14-Sep-13	1485925	1647061	299051	1089675	750323	0	276276	75449.26736	333948	598.9695931	1411.333333
15-Sep-13	1503637	1653222	299133	1096042	754926	0	302035	75577.14748	356540	599.35803	1426
16-Sep-13	1516030	1659227	299189	1101289	758497	0	319082	75705.02759	372293	599.7464668	1440.666667
17-Sep-13	1524990	1669060	299255	1106750	762307	0	329103	75832.90771	383747	600.1349036	1455.333333
18-Sep-13	1532803	1675273	299268	1110916	765635	0	335349	75960.78782	389181	600.5233405	1470
19-Sep-13	1541210	1680677	299366	1115699	768976	0	340109	76088.66794	393603	600.9117773	1484.666667
20-Sep-13	1551402	1688346	299412	1122632	773440	0	344774	76216.54805	400776	601.3002141	1499.333333
21-Sep-13	1571099	1696960	299571	1130464	777664	0	351772	76344.42816	407722	601.688651	1514
22-Sep-13	1585928	1705293	299586	1137060	781200	0	356809	76472.30828	414016	602.0770878	1528.666667
23-Sep-13	1596814	1712317	299557	1141805	784090	0	360431	76600.18839	418838	602.4655246	1543.333333
24-Sep-13	1604966	1719225	299624	1147357	787301	0	363699	76728.06851	422688	602.8539615	1558
25-Sep-13	1619675	1724721	299716	1152410	790109	0	367690	76855.94862	428587	603.2423983	1572.666667
26-Sep-13	1629521	1731027	299782	1156966	792630	0	370970	76983.82873	433137	603.6308351	1587.333333
27-Sep-13	1641745	1737571	300751	1162778	795412	0	374382	77111.70885	437005	604.0192719	1602
28-Sep-13	1657273	1748014	300787	1172107	800970	0	379579	77239.58896	444388	604.4077088	1616.666667
29-Sep-13	1669841	1755553	300931	1179018	804014	0	384586	77367.46908	449202	604.7961456	1631.333333
30-Sep-13	1682342	1762009	301090	1183805	806846	0	388287	77495.34919	453478	605.1845824	1646
1-Oct-13	1692267	1768631	301238	1188281	809187	0	391527	77623.22931	457547	605.5730193	1660.666667
2-Oct-13	1701998	1776103	301349	1193611	812619	0	395513	77751.10942	461621	605.9614561	1675.333333
3-Oct-13	1710651	1782468	301505	1197839	816981	0	400286	77878.98953	464743	606.3498929	1690
4-Oct-13	1722898	1788115	301593	1202454	819709	0	404086	78006.86965	468987	606.7383298	1704.666667
5-Oct-13	1736389	1796018	301843	1207178	824076	0	409164	78134.74976	473348	607.1267666	1719.333333
6-Oct-13	1749009	1803587	301887	1211735	828396	0	413597	78262.62988	477800	607.5152034	1734
7-Oct-13	1759175	1809947	301925	1215089	831136	0	417205	78390.50999	480941	607.9036403	1748.666667
8-Oct-13	1770698	1816331	301970	1219226	834877	0	421266	78518.3901	484674	608.2920771	1763.333333
9-Oct-13	1781166	1823025	302021	1223177	837959	0	424989	78646.27022	487948	608.6805139	1778
10-Oct-13	1792059	1829215	302092	1226480	840937	0	428221	78774.15033	491968	609.0689507	1792.666667
11-Oct-13	1801194	1836498	302181	1230432	843509	0	431882	78902.03045	495358	609.4573876	1807.333333
12-Oct-13	1816660	1844656	302286	1235165	848161	0	436899	79029.91056	499866	609.8458244	1822
13-Oct-13	1829051	1852731	302386	1240538	851887	0	442669	79157.79068	506088	610.2342612	1836.666667
14-Oct-13	1840991	1859979	302459	1244445	855085	0	447298	79285.67079	510375	610.6226981	1851.333333
15-Oct-13	1851580	1866085	302499	1247954	858103	0	451134	79413.5509	513408	611.0111349	1866
16-Oct-13	1861826	1873131	302579	1251114	861452	0	454247	79541.43102	517422	611.3995717	1880.666667
17-Oct-13	1870734	1878496	302793	1254818	864650	0	458737	79669.31113	520694	611.7880086	1895.333333
18-Oct-13	1881871	1885753	302902	1258024	867482	0	462472	79797.19125	524062	612.1764454	1910
19-Oct-13	1896735	1894569	302948	1263423	870789	0	467955	79925.07136	528616	612.5648822	1924.666667
20-Oct-13	1910753	1903162	303243	1267831	874695	0	473002	80052.95147	531765	612.9533191	1939.333333
21-Oct-13	1921076	1909679	303451	1271571	877983	0	475970	80180.83159	534683	613.3417559	1954
22-Oct-13	1930613	1915334	303584	1275886	881022	0	479948	80308.7117	536971	613.7301927	1968.666667
23-Oct-13	1941857	1921998	303659	1280404	884277	0	482993	80436.59182	539251	614.1186296	1983.333333
24-Oct-13	1953874	1929710	303712	1284008	886902	0	486797	80564.47193	541993	614.5070664	1998
25-Oct-13	1965963	1936040	303757	1287963	889570	0	489809	80692.35205	544429	614.8955032	2012.666667
26-Oct-13	1978800	1944335	303823	1293067	893027	0	493685	80820.23216	547626	615.28394	2027.333333
27-Oct-13	1994387	1952399	303882	1296911	897070	0	497876	80948.11227	550915	615.6723769	2042
28-Oct-13	2002141	1958503	303959	1299889	900127	0	500302	81075.99239	553443	616.0608137	2056.666667
29-Oct-13	2013716	1964947	304301	1304195	903177	0	504113	81203.8725	556231	616.4492505	2071.333333
30-Oct-13	2026366	1971147	304778	1307366	906182	0	507546	81331.75262	559475	616.8376874	2086
31-Oct-13	2035990	1977207	305231	1310305	909600	0	510216	81459.63273	562037	617.2261242	2100.666667
1-Nov-13	2047735	1984776	305795	1313762	913101	0	514416	81587.51284	564756	617.614561	2115.333333
2-Nov-13	2062492	1993531	306174	1317804	917656	0	518338	81715.39296	569179	618.0029979	2130
3-Nov-13	2074800	2002129	306475	1321852	922624	0	522991	81843.27307	574942	618.3914347	2144.666667
4-Nov-13	2086705	2009943	306929.5	1325298	926259	0	527244	81971.15319	578374	618.7798715	2159.333333
5-Nov-13	2101580.5	2019519	307384	1330487	930573	0	531976.5	82099.0333	578808	619.1683084	2174
6-Nov-13	2116456	2029095	308087	1335676	934887	0	536709	82226.91342	584450	619.5567452	2188.666667
7-Nov-13	2136955	2039194	308536	1342189	938780	0	542021	82354.79353	587909	619.945182	2203.333333
8-Nov-13	2158525	2053373	308977	1347848	944673	0	547134	82482.67364	591296	620.3336188	2218
9-Nov-13	2180059	2066959	309729	1353114	951753	0	553245	82610.55376	596006	620.7220557	2232.666667
10-Nov-13	2203161	2082616	310257	1360218	959517	0	562155	82738.43387	599062	621.1104925	2247.333333
11-Nov-13	2219124	2091937	310856	1366423	965512	0	567707	82866.31399	602422	621.4989293	2262
12-Nov-13	2238010	2107798	311099	1372383	971521	0	573810	82994.1941	605690	621.8873662	2276.666667
13-Nov-13	2262008	2118161	311571	1377479	976465	0	578165	83122.07422	609800	622.275803	2291.333333
14-Nov-13	2277988	2128985	311842	1383054	983396	0	586017	83249.95433	612870	622.6642398	2306
15-Nov-13	2291343	2143335	312294	1389807	988296	0	590922	83377.83444	615077	623.0526767	2320.666667
16-Nov-13	2318254	2161781	312686	1395921	993922	0	600719	83505.71456	619185	623.4411135	2335.333333
17-Nov-13	2331410	2168677	313199	1402511	995533	0	606571	83633.59467	621627	623.8295503	2350
18-Nov-13	2343348	2182746	313403	1409301	1000351	0	610760	83761.47479	625492	624.2179872	2364.666667
19-Nov-13	2362759	2193819.5	313958	1414609.5	1010518	0	623137	83889.3549	627768	624.606424	2379.333333
20-Nov-13	2381439	2204893	314257	1419918	1016424	0	628518.5	84017.23501	630044	624.9948608	2394
21-Nov-13	2400119	2219755	314556	1423287	1022330	0	633900	84145.11513	632756	625.3832976	2408.666667
22-Nov-13	2419873	2232263	314944.5	1426656	1028518	0	641425.5	84272.99524	635468	625.7717345	2423.333333
23-Nov-13	2436690	2245554	315333	1432221.5	1034706	0	648951	84400.87536	638988.5	626.1601713	2438
24-Nov-13	2455705	2259450	315647	1437787	1036342	0	652004	84528.75547	642509	626.5486081	2452.666667
25-Nov-13	2474720	2275132	316022	1443387	1041836	0	657447	84656.63559	644648	626.937045	2467.333333
26-Nov-13	2510802	2285863	316378	1446651	1050467	0	668442	84784.5157	646706	627.3254818	2482
27-Nov-13	2519324	2297244	316952	1450339	1055410	0	673363	84912.39581	650426	627.7139186	2496.666667
28-Nov-13	2533759	2319713	317445	1455105	1059978	0	678315	85040.27593	654014	628.1023555	2511.333333
29-Nov-13	2563886	2326790	318025	1464064	1062807	0	681637	85168.15604	655609	628.4907923	2526
30-Nov-13	2584339	2341986	318390	1468635	1069572	0	690607	85296.03616	658708	628.8792291	2540.666667
1-Dec-13	2600428	2353102	319091	1473274	1074571	0	701014	85423.91627	661185	629.267666	2555.333333
2-Dec-13	2610888	2368982	319601	1479582	1081621	0	705472	85551.79638	664814	629.6561028	2570
3-Dec-13	2622059	2379382	319727	1484727	1086000	0	710262	85679.6765	667553	630.0445396	2584.666667
4-Dec-13	2642780	2394247	320772	1486206	1094179	0	717696	85807.55661	668433	630.4329764	2599.333333
5-Dec-13	2660407	2400001	321218	1493877	1097488	0	720758	85935.43673	672600	630.8214133	2614
6-Dec-13	2665990	2416056	321462	1502922	1106271	0	729257	86063.31684	676479	631.2098501	2628.666667
7-Dec-13	2692269	2422357	321971	1506674	1109752	0	733166	86191.19696	678083	631.5982869	2643.333333
8-Dec-13	2702183	2438659	322109	1513332	1118217	0	742510	86319.07707	681684	631.9867238	2658
9-Dec-13	2726046	2452589	322680	1514938	1125430	0	751146	86446.95718	683986	632.3751606	2672.666667
10-Dec-13	2739793	2461547	323297	1519061	1129413	0	755543	86574.8373	686638	632.7635974	2687.333333
11-Dec-13	2760932	2474945	323705	1524154	1136550	0	762692	86702.71741	688888	633.1520343	2702
12-Dec-13	2791623	2486398	324090	1531482	1142811	0	769729	86830.59753	691127	633.5404711	2716.666667
13-Dec-13	2808309	2497886	324591	1534871	1148215	0	777223	86958.47764	692181	633.9289079	2731.333333
14-Dec-13	2827868	2508865	325036	1538900	1152951	0	782817	87086.35775	694382	634.3173448	2746
15-Dec-13	2851837	2519032	325375	1543251	1158427	0	788919	87214.23787	696702	634.7057816	2760.666667
16-Dec-13	2869150	2528587	325806	1547354	1163512	0	794338	87342.11798	699419	635.0942184	2775.333333
17-Dec-13	2883415	2538823	326152	1551322	1168316	0	800592	87469.9981	701112	635.4826552	2790
18-Dec-13	2903829	2546293	326614	1554343	1173746	0	805693	87597.87821	703367	635.8710921	2804.666667
19-Dec-13	2918137	2555699	327034	1557782	1178233	0	812040	87725.75833	705434	636.2595289	2819.333333
20-Dec-13	2939536	2564393	327483	1562828	1184003	0	816702	87853.63844	707177	636.6479657	2834
21-Dec-13	2960876	2574755	327813	1567595	1189503	0	824427	87981.51855	709922	637.0364026	2848.666667
22-Dec-13	2979663	2584372	328261	1571353	1193541	0	830354	88109.39867	711530	637.4248394	2863.333333
23-Dec-13	2997582	2592163	328633	1575890	1198257	0	836399	88237.27878	714536	637.8132762	2878
24-Dec-13	3014678	2600896	328843	1580116	1202046	0	842409	88365.1589	716987	638.2017131	2892.666667
25-Dec-13	3034919	2609769	329216	1583951	1207225	0	847355	88493.03901	719126	638.5901499	2907.333333
26-Dec-13	3059418	2618643	329612	1588009	1213826	0	854146	88620.91912	722090	638.9785867	2922
27-Dec-13	3081690	2626194	330036	1592808	1219331	0	861396	88748.79924	724696	639.3670236	2936.666667
28-Dec-13	3103147	2636051	330375	1597016	1225944	0	867065	88876.67935	727161	639.7554604	2951.333333
29-Dec-13	3121314	2643793	330866	1600971	1231516	0	872815	89004.55947	729303	640.1438972	2966
30-Dec-13	3142548	2652010	331308	1605440	1236436	0	879302	89132.43958	732597	640.532334	2980.666667
31-Dec-13	3163448	2662013	331600	1609449	1242878	0	885191	89260.3197	735304	640.9207709	2995.333333
1-Jan-14	3178776	2668246	332089	1612507	1246814	0	890162	89388.19981	737337	641.3092077	3010
2-Jan-14	3198082	2678460	332545	1617987	1252501	0	897218	89516.07992	740798	641.6976445	3024.666667
3-Jan-14	3216895	2689202	333029	1623219	1258657	0	904154	89643.96004	743047	642.0860814	3039.333333
4-Jan-14	3240602	2700036	333454	1627899	1263871	0	910679	89771.84015	746303	642.4745182	3054
5-Jan-14	3259117	2708218	333770	1632591	1269156	0	916745	89899.72027	748556	642.862955	3068.666667
6-Jan-14	3281589	2719952	334096	1637890	1275177	0	922088	90027.60038	751420	643.2513919	3083.333333
7-Jan-14	3306837	2729076	334440	1642696	1280717	0	929564	90155.48049	754330	643.6398287	3098
8-Jan-14	3322107	2737601	334765	1646798	1285875	0	936016	90283.36061	756162	644.0282655	3112.666667
9-Jan-14	3346707	2745617	335057	1651139	1291606	0	941322	90411.24072	758491	644.4167024	3127.333333
10-Jan-14	3365391	2758197	335528	1657341	1296111	0	946199	90539.12084	761448	644.8051392	3142
11-Jan-14	3388293	2767431	335895	1662797	1301590	0	952494	90667.00095	763499	645.193576	3156.666667
12-Jan-14	3412704	2777157	336263	1667272	1307026	0	958519	90794.88107	766524	645.5820128	3171.333333
13-Jan-14	3428252	2786497	336822	1673839	1312240	0	963088	90922.76118	768089	645.9704497	3186
14-Jan-14	3459171	2798017	337335	1678290	1316439	0	970289	91050.64129	770522	646.3588865	3200.666667
15-Jan-14	3479070	2808352	337670	1684549	1321771	0	975435	91178.52141	772645	646.7473233	3215.333333
16-Jan-14	3492686	2818457	338043	1688582	1327225	0	979641	91306.40152	774786	647.1357602	3230
17-Jan-14	3515131	2829487	338646	1694048	1333315	0	985346	91434.28164	777320	647.524197	3244.666667
18-Jan-14	3540015	2838130	339060	1700053	1340223	0	990875	91562.16175	780291	647.9126338	3259.333333
19-Jan-14	3559126	2849849	339297	1705370	1347024	0	998627	91690.04186	782465	648.3010707	3274
20-Jan-14	3581957	2860131	339808	1711774	1352639	0	1003836	91817.92198	785463	648.6895075	3288.666667
21-Jan-14	3609586	2869703	340266	1717921	1360533	0	1009628	91945.80209	787583	649.0779443	3303.333333
22-Jan-14	3629789	2881144	340617	1724849	1367032	0	1016111	92073.68221	790191	649.4663812	3318
23-Jan-14	3655769	2889021	341265	1729627	1374261	0	1022477	92201.56232	791301	649.854818	3332.666667
24-Jan-14	3669887	2897783	341560	1737311	1380277	12.64214047	1027766	92329.44244	794138	650.2432548	3347.333333
25-Jan-14	3706922	2911397	342157	1741912	1387204	25.28428094	1033969	92457.32255	797257	650.6316916	3362
26-Jan-14	3726246	2919469	342537	1747488	1392497	37.9264214	1039421	92585.20266	800942	651.0201285	3376.666667
27-Jan-14	3749708	2928943	343435	1752940	1397872	50.56856187	1046747	92713.08278	802719	651.4085653	3391.333333
28-Jan-14	3776721	2939414	344973	1759325	1404848	63.21070234	1054100	92840.96289	805858	651.7970021	3406
29-Jan-14	3806797	2950927	345873	1766247	1410139	75.85284281	1060789	92968.84301	808079	652.185439	3420.666667
30-Jan-14	3826035	2958885	346845	1774013	1415573	88.49498328	1068456	93096.72312	810796	652.5738758	3435.333333
31-Jan-14	3855347	2967455	347713	1779810	1421934	101.1371237	1076837	93224.60324	813524	652.9623126	3450
1-Feb-14	3875397	2976588	348222	1788815	1427367	113.7792642	1083615	93352.48335	815031	653.3507495	3464.666667
2-Feb-14	3897170	2988491	348668	1795504	1432734	126.4214047	1090651	93480.36346	818106	653.7391863	3479.333333
3-Feb-14	3926264	2996987	348937	1801221	1437489	139.0635452	1097613	93608.24358	819873	654.1276231	3494
4-Feb-14	3944463	3008057	349463	1809621	1444500	151.7056856	1106475	93736.12369	821025	654.51606	3508.666667
5-Feb-14	3970320	3018206	349853	1811365	1451409	164.3478261	1113813	93864.00381	823982	654.9044968	3523.333333
6-Feb-14	3985293	3021200	350449	1823761	1457396	176.9899666	1120199	93991.88392	824776	655.2929336	3538
7-Feb-14	4008590	3033625	351187	1829866	1464206	189.632107	1122902	94119.76403	828560	655.6813704	3552.666667
8-Feb-14	4022832	3045065	351617	1835526	1469361	202.2742475	1131802	94247.64415	830895	656.0698073	3567.333333
9-Feb-14	4045069	3055178	352009	1842736	1476413	214.916388	1139270	94375.52426	832233	656.4582441	3582
10-Feb-14	4073343	3062842	352431	1850143	1483330	227.5585284	1146165	94503.40438	835028	656.8466809	3596.666667
11-Feb-14	4094062	3075697	352958	1855908	1488758	240.2006689	1151277	94631.28449	836611	657.2351178	3611.333333
12-Feb-14	4119167	3082281	353472.6	1859520	1494893	252.8428094	1156481	94759.16461	838709	657.6235546	3626
13-Feb-14	4141959.167	3091502.2	353987.2	1865562	1501136.2	265.4849498	1162099.6	94887.04472	840618	658.0119914	3640.666667
14-Feb-14	4164751.333	3100723.4	354501.8	1871604	1507379.4	278.1270903	1167718.2	95014.92483	842527	658.4004283	3655.333333
15-Feb-14	4187543.5	3109944.6	355016.4	1877646	1513622.6	290.7692308	1173336.8	95142.80495	844436	658.7888651	3670
16-Feb-14	4210335.667	3119165.8	355531	1883688	1519865.8	303.4113712	1178955.4	95270.68506	846345	659.1773019	3684.666667
17-Feb-14	4233127.833	3128387	356052	1889730	1526109	316.0535117	1184574	95398.56518	848254	659.5657388	3699.333333
18-Feb-14	4255920	3137436	356470	1896043	1531576	328.6956522	1190193	95526.44529	850379	659.9541756	3714
19-Feb-14	4280935	3145145	356872	1902572	1536878	341.3377926	1195083	95654.3254	851673	660.3426124	3728.666667
20-Feb-14	4301872	3151601	357321	1907123	1543286	353.9799331	1199670	95782.20552	853490	660.7310493	3743.333333
21-Feb-14	4326152	3159627	357816	1912171	1548136	366.6220736	1204333	95910.08563	855203	661.1194861	3758
22-Feb-14	4346351	3167472	358193	1916211	1553373	379.264214	1208422	96037.96575	856662	661.5079229	3772.666667
23-Feb-14	4371037	3173504	358572	1920499	1558378	391.9063545	1212520	96165.84586	857943	661.8963597	3787.333333
24-Feb-14	4388666	3180312	358982	1925102	1563005	404.548495	1217441	96293.72598	859485	662.2847966	3802
25-Feb-14	4408786	3186591	359380	1929248	1567894	417.1906355	1220335	96421.60609	860606	662.6732334	3816.666667
26-Feb-14	4430349	3193894	359726	1933775	1572866	429.8327759	1224724	96549.4862	861966	663.0616702	3831.333333
27-Feb-14	4446581	3200657	360388	1938361	1577292	442.4749164	1227892	96677.36632	863478	663.4501071	3846
28-Feb-14	4463684	3210080	360892	1942630	1583717	455.1170569	1232583	96805.24643	865481	663.8385439	3860.666667
1-Mar-14	4485825	3217121	361346	1948951	1589007	467.7591973	1237105	96933.12655	866999	664.2269807	3875.333333
2-Mar-14	4502283	3223723	361574	1954074	1594394	480.4013378	1241537	97061.00666	868311	664.6154176	3890
3-Mar-14	4512808	3230428	361956	1956795	1600677	493.0434783	1245018	97188.88677	869404	665.0038544	3904.666667
4-Mar-14	4531441	3233133	362577	1960633	1603406	505.6856187	1247260	97316.76689	870146	665.3922912	3919.333333
5-Mar-14	4559958	3241945	363157	1967068	1614312	518.3277592	1251772	97444.647	871543	665.7807281	3934
6-Mar-14	4593053	3250321	363465	1972760	1618673	530.9698997	1256863	97572.52712	873290	666.1691649	3948.666667
7-Mar-14	4611729	3254651	364189	1976323	1622366	543.6120401	1261347	97700.40723	873949	666.5576017	3963.333333
8-Mar-14	4642349	3263506	364576	1983375	1631526	556.2541806	1265816	97828.28735	876027	666.9460385	3978
9-Mar-14	4667133	3270483	364844	1988338	1637942	568.8963211	1270711	97956.16746	878272	667.3344754	3992.666667
10-Mar-14	4693626	3276120	365190	1993339	1643931	581.5384615	1273415	98084.04757	880721	667.7229122	4007.333333
11-Mar-14	4715355	3282979	365719	1998404	1649136	594.180602	1276742	98211.92769	882527	668.111349	4022
12-Mar-14	4743572	3291060	366070	2003158	1656127	606.8227425	1280549	98339.8078	884236	668.4997859	4036.666667
13-Mar-14	4766924	3296713	366494	2007354	1661538	619.4648829	1284200	98467.68792	885745	668.8882227	4051.333333
14-Mar-14	4777403	3301179	366967	2011256	1665331	632.1070234	1287002	98595.56803	886976	669.2766595	4066
15-Mar-14	4788830	3306467	367368	2018100	1672017	644.7491639	1290226	98723.44814	888556	669.6650964	4080.666667
16-Mar-14	4802078	3311864	367738	2030548	1678621	657.3913043	1293167	98851.32826	890624	670.0535332	4095.333333
17-Mar-14	4812684	3316354	368137	2039983	1685139	670.0334448	1295791	98979.20837	892092	670.44197	4110
18-Mar-14	4821297	3319946	368538	2046858	1689972	682.6755853	1298388	99107.08849	893231	670.8304069	4124.666667
19-Mar-14	4830173	3324027	368895	2052485	1695197	695.3177258	1300420	99234.9686	894733	671.2188437	4139.333333
20-Mar-14	4838574	3328356	369327	2059882	1700249	707.9598662	1303559	99362.84872	896093	671.6072805	4154
21-Mar-14	4849945	3332226	369815	2065015	1706334	720.6020067	1306205	99490.72883	897396	671.9957173	4168.666667
22-Mar-14	4862660	3337829	370209	2072594	1712526	733.2441472	1311374	99618.60894	899364	672.3841542	4183.333333
23-Mar-14	4874107	3342922	370510	2078786	1717836	745.8862876	1315606	99746.48906	901325	672.772591	4198
24-Mar-14	4881971	3346776	370898	2084673	1723846	758.5284281	1318736	99874.36917	902597	673.1610278	4212.666667
25-Mar-14	4890732	3350397	371415	2089851	1728928	771.1705686	1321708	100002.2493	903670	673.5494647	4227.333333
26-Mar-14	4901782	3355152	371809	2095081	1735234	783.812709	1325358	100130.1294	905253	673.9379015	4242
27-Mar-14	4910363	3359433	372251	2100911	1739758	796.4548495	1327788	100258.0095	906491	674.3263383	4256.666667
28-Mar-14	4920515	3363927	372716	2106500	1745370	809.09699	1331630	100385.8896	907707	674.7147752	4271.333333
29-Mar-14	4934140	3369361	373111	2111834	1751184	821.7391304	1336755	100513.7697	909736	675.103212	4286
30-Mar-14	4945297	3375431	373449	2117218	1758877	834.3812709	1340886	100641.6499	910829	675.4916488	4300.666667
31-Mar-14	4956009	3379558	373848	2121743	1765277	847.0234114	1343642	100769.53	912338	675.8800857	4315.333333
1-Apr-14	4964879	3383675	374414	2126137	1769761	859.6655518	1346536	100897.4101	913727	676.2685225	4330
2-Apr-14	4974406	3387636	374770	2129880	1774655	872.3076923	1349648	101025.2902	914983	676.6569593	4344.666667
3-Apr-14	4983885	3391572	375197	2133717	1779459	884.9498328	1352297	101153.1703	915824	677.0453961	4359.333333
4-Apr-14	4992894	3395330	375568	2137575	1784184	897.5919732	1354779	101281.0504	916870	677.433833	4374
5-Apr-14	5005297	3401321	376029	2143936	1790174	910.2341137	1358282	101408.9305	918558	677.8222698	4388.666667
6-Apr-14	5017378	3406795	376335	2149112	1795313	922.8762542	1362559	101536.8107	920012	678.2107066	4403.333333
7-Apr-14	5027282	3411261	376687	2154581	1800571	935.5183946	1365204	101664.6908	921449	678.5991435	4418
8-Apr-14	5035598	3415428	377181	2160710	1804943	948.1605351	1368101	101792.5709	922970	678.9875803	4432.666667
9-Apr-14	5045411	3420019	377654	2164475	1809256	960.8026756	1371052	101920.451	924671	679.3760171	4447.333333
10-Apr-14	5054470	3424199	378136	2169160	1814901	973.4448161	1373898	102048.3311	926140	679.764454	4462
11-Apr-14	5066871	3429073	378562	2173344	1820150	986.0869565	1376604	102176.2112	927558	680.1528908	4476.666667
12-Apr-14	5080669	3434832	378935	2178925	1826206	998.729097	1380542	102304.0913	929599	680.5413276	4491.333333
13-Apr-14	5093672	3440420	379375	2183868	1832998	1011.371237	1384641	102431.9715	931569	680.9297645	4506
14-Apr-14	5106084	3445911	379807	2188847	1839605	1024.013378	1388338	102559.8516	934151	681.3182013	4520.666667
15-Apr-14	5116958	3451034	380331	2193665	1845377	1036.655518	1392472	102687.7317	936296	681.7066381	4535.333333
16-Apr-14	5129830	3455610	380832	2198862	1850747	1049.297659	1395834	102815.6118	938478	682.0950749	4550
17-Apr-14	5140751	3461035	381232	2204467	1856405	1061.939799	1400155	102943.4919	940621	682.4835118	4564.666667
18-Apr-14	5152526	3465705	381618	2209229	1861799	1074.58194	1403683	103071.372	942482	682.8719486	4579.333333
19-Apr-14	5164057	3469810	382062	2214240	1867031	1087.22408	1407174	103199.2521	944117	683.2603854	4594
20-Apr-14	5175719	3475546	382538	2219177	1872534	1099.866221	1411229	103327.1323	946841	683.6488223	4608.666667
21-Apr-14	5187960	3480797	382911	2223965	1878815	1112.508361	1415461	103455.0124	949004	684.0372591	4623.333333
22-Apr-14	5199118	3485376	383369	2228453	1884686	1125.150502	1419460	103582.8925	950955	684.4256959	4638
23-Apr-14	5210393	3490300	383884	2232468	1890181	1137.792642	1423930	103710.7726	952708	684.8141328	4652.666667
24-Apr-14	5221258	3494832	384370	2236279	1895451	1150.434783	1427611	103838.6527	954930	685.2025696	4667.333333
25-Apr-14	5233186	3499377	384945	2240806	1899498	1163.076923	1431177	103966.5328	956511	685.5910064	4682
26-Apr-14	5245429	3504413	385652	2245053	1906800	1175.719064	1435247	104094.4129	958764	685.9794433	4696.666667
27-Apr-14	5257454	3509205	385972	2250187	1915978	1188.361204	1438800	104222.2931	961316	686.3678801	4711.333333
28-Apr-14	5265074	3512262	386484	2253144	1921323	1201.003344	1441281	104350.1732	962305	686.7563169	4726
29-Apr-14	5275700	3516528	386755	2257206	1927585	1213.645485	1443908	104478.0533	964391	687.1447537	4740.666667
30-Apr-14	5285200	3519849	387370	2260423	1932228	1226.287625	1446788	104605.9334	967272	687.5331906	4755.333333
1-May-14	5297601	3525203	388095	2265193	1938328	1238.929766	1450415	104733.8135	969747	687.9216274	4770
2-May-14	5310339	3530032	388620	2271326	1944484	1251.571906	1455227	104861.6936	972687	688.3100642	4784.666667
