Names	Behzinga	KSI	Miniminter	TBJZL	Vikkstar123	W2S	Zerkaa
Bar Colors	#e4a176	#9c9392	#fddc85	#020203	#4f57e8	#0668c2	#01f8ff
Bar Images	Behzinga.jpg	KSI.jpg	Miniminter.jpg	TBJZL.jpg	Vikkstar123.jpg	W2S.jpg	Zerkaa.jpg
"Nov 04, 2017"	2763252	17276294	6582046	2872707	4137136	11541550	2832267
"Nov 05, 2017"	2763347	17277388	6583561	2872987	4137856	11547122	2832254
"Nov 06, 2017"	2763502	17278060	6584267	2873023	4138110	11550866	2832314
"Nov 07, 2017"	2763150	17279352	6586497	2873369	4138492	11553370	2832417
"Nov 08, 2017"	2762363	17280019	6586874	2873030	4138801	11556325	2832432
"Nov 09, 2017"	2761864	17280902	6587680	2872945	4139444	11559404	2832532
"Nov 10, 2017"	2761714	17282002	6588622	2873071	4140027	11563375	2832577
"Nov 11, 2017"	2761741	17283112	6589829	2873240	4140652	11568761	2832560
"Nov 12, 2017"	2761831	17284118	6590887	2873407	4141325	11573702	2832751
"Nov 13, 2017"	2761413	17284615	6591310	2873619	4142694	11577385	2832858
"Nov 14, 2017"	2761173	17283242	6592349	2873702	4143969	11580210	2833039
"Nov 15, 2017"	2761330	17285539	6593997	2873849	4145174	11583230	2833250
"Nov 16, 2017"	2761354	17286548	6595789	2873996	4145701	11585694	2833335
"Nov 17, 2017"	2761243	17288223	6596965	2873823	4146476	11590097	2833539
"Nov 18, 2017"	2761171	17289893	6598569	2873709	4147806	11594643	2833730
"Nov 19, 2017"	2761269	17291428	6600048	2873931	4149770	11598477	2833677
"Nov 20, 2017"	2761289	17292618	6600867	2873806	4151722	11601424	2833650
"Nov 21, 2017"	2761347	17293891	6602074	2874533	4152587	11604654	2833740
"Nov 22, 2017"	2761519	17291139	6603396	2875361	4153278	11608131	2833941
"Nov 23, 2017"	2761668	17292274	6604768	2875799	4153858	11611364	2834082
"Nov 24, 2017"	2761810	17293727	6605978	2876481	4154451	11614939	2834278
"Nov 25, 2017"	2761910	17295422	6607352	2876995	4155093	11618838	2834464
"Nov 26, 2017"	2762118	17297019	6609484	2877509	4156046	11622690	2834732
"Nov 27, 2017"	2762224	17298146	6611737	2877793	4156793	11624933	2834619
"Nov 28, 2017"	2762360	17299380	6613206	2878060	4157633	11627341	2834573
"Nov 29, 2017"	2762364	17300537	6614381	2878270	4158415	11629282	2834682
"Nov 30, 2017"	2762539	17301877	6615540	2878608	4159322	11630076	2834854
"Dec 01, 2017"	2762529	17303097	6616835	2879097	4160515	11631980	2834969
"Dec 02, 2017"	2762601	17304812	6620465	2879300	4161969	11637348	2835110
"Dec 03, 2017"	2762735	17307955	6626360	2879817	4163358	11640647	2835388
"Dec 04, 2017"	2762786	17309960	6629816	2880594	4165134	11643727	2835407
"Dec 05, 2017"	2762701	17311545	6632408	2881104	4166063	11645795	2835472
"Dec 06, 2017"	2762825	17314520	6634971	2881328	4167360	11648568	2835602
"Dec 07, 2017"	2763133	17320170	6637800	2881889	4169913	11651440	2835873
"Dec 08, 2017"	2762814	17325850	6640169	2882379	4172894	11654261	2836140
"Dec 09, 2017"	2762740	17332100	6642887	2882842	4174893	11658483	2836638
"Dec 10, 2017"	2762640	17338320	6644703	2883537	4177916	11662311	2836732
"Dec 11, 2017"	2763075	17354499	6646732	2884707	4179701	11666828	2837087
"Dec 12, 2017"	2763226	17370621	6648980	2885151	4181594	11670283	2837309
"Dec 13, 2017"	2763529	17378460	6650383	2885607	4183482	11674037	2837386
"Dec 14, 2017"	2763425	17382821	6652812	2885955	4186313	11677760	2837480
"Dec 15, 2017"	2763591	17387253	6655047	2886274	4187584	11680793	2837587
"Dec 16, 2017"	2763722	17391993	6657039	2886902	4189572	11686365	2837813
"Dec 17, 2017"	2763658	17396619	6659031	2887676	4192112	11690771	2837872
"Dec 18, 2017"	2763575	17400795	6661317	2888855	4194599	11694804	2838026
"Dec 19, 2017"	2763588	17404215	6663871	2889492	4197531	11698876	2838241
"Dec 20, 2017"	2763809	17407917	6665988	2890075	4199774	11703821	2838455
"Dec 21, 2017"	2763914	17411864	6668713	2890748	4202255	11708184	2838612
"Dec 22, 2017"	2764060	17415898	6671494	2891315	4204934	11712911	2838864
"Dec 23, 2017"	2764391	17419113	6674779	2891734	4207159	11716955	2838800
"Dec 24, 2017"	2764669	17423269	6678069	2892281	4209168	11721274	2839207
"Dec 25, 2017"	2765691	17433661	6684355	2893470	4212212	11728411	2840260
"Dec 26, 2017"	2766233	17443101	6688222	2894174	4214322	11733849	2840852
"Dec 27, 2017"	2766710	17448924	6692065	2894982	4217132	11739945	2841385
"Dec 28, 2017"	2766969	17462947	6696094	2895825	4219383	11744594	2841934
"Dec 29, 2017"	2766567	17470330	6697949	2896180	4223401	11751179	2842138
"Dec 30, 2017"	2766710	17476736	6702714	2897065	4227199	11756807	2842731
"Dec 31, 2017"	2766897	17481142	6705916	2897697	4230731	11761634	2843127
"Jan 01, 2018"	2766848	17485059	6709391	2898327	4235435	11766933	2843571
"Jan 02, 2018"	2766892	17489631	6712670	2898890	4240028	11771476	2843980
"Jan 03, 2018"	2766957	17494969	6716132	2899119	4244714	11775337	2844450
"Jan 04, 2018"	2767075	17499267	6718986	2899670	4248709	11781248	2844930
"Jan 05, 2018"	2767179	17503785	6722367	2900020	4252875	11786129	2845311
"Jan 06, 2018"	2767254	17507339	6725364	2900480	4256957	11791256	2845492
"Jan 07, 2018"	2767463	17510422	6728453	2901024	4260782	11794320	2845921
"Jan 08, 2018"	2768130	17513021	6731043	2901564	4264322	11799481	2846375
"Jan 09, 2018"	2769274	17515691	6733555	2902285	4267976	11805431	2846829
"Jan 10, 2018"	2770003	17519227	6736211	2902771	4272786	11810294	2847228
"Jan 11, 2018"	2769217	17512653	6733904	2903223	4273360	11815296	2846253
"Jan 12, 2018"	2770710	17513807	6735593	2901903	4275712	11813585	2846756
"Jan 13, 2018"	2772544	17517260	6737978	2902080	4278503	11818002	2846872
"Jan 14, 2018"	2773861	17519487	6740457	2902574	4281965	11822891	2847755
"Jan 15, 2018"	2774761	17522692	6742272	2903029	4284878	11827302	2848176
"Jan 16, 2018"	2775335	17525640	6744259	2903380	4289561	11832422	2848478
"Jan 17, 2018"	2775968	17527622	6746171	2903710	4296809	11836359	2848824
"Jan 18, 2018"	2776957	17529758	6748447	2904138	4306155	11840912	2849321
"Jan 19, 2018"	2777718	17533409	6751063	2904529	4311248	11844857	2849820
"Jan 20, 2018"	2778357	17533898	6753128	2904715	4315750	11852845	2850578
"Jan 21, 2018"	2778933	17534508	6755698	2905195	4320521	11860965	2852356
"Jan 22, 2018"	2779417	17536871	6757463	2905369	4326119	11865633	2853857
"Jan 23, 2018"	2779792	17538122	6759667	2905649	4332043	11871461	2854812
"Jan 24, 2018"	2780120	17540410	6761083	2905716	4336154	11874748	2855181
"Jan 25, 2018"	2780568	17542560	6762834	2906076	4341704	11879099	2855874
"Jan 26, 2018"	2780986	17545291	6764455	2906334	4344920	11883051	2856780
"Jan 27, 2018"	2781418	17548221	6766501	2906565	4349706	11887054	2857270
"Jan 28, 2018"	2782199	17550906	6769137	2907866	4357652	11891302	2859350
"Jan 29, 2018"	2782986	17552293	6771126	2909057	4364561	11894765	2860342
"Jan 30, 2018"	2783383	17554328	6772773	2910505	4369662	11897791	2860822
"Jan 31, 2018"	2783898	17557302	6774650	2911397	4373053	11900821	2861451
"Feb 01, 2018"	2784539	17562843	6776810	2912092	4377352	11904254	2862027
"Feb 02, 2018"	2784996	17572450	6778684	2912656	4382584	11907159	2862680
"Feb 03, 2018"	2786400	17634159	6784583	2914107	4388274	11913340	2865591
"Feb 04, 2018"	2788237	17666061	6791033	2915809	4394053	11919264	2868421
"Feb 05, 2018"	2789592	17705819	6796666	2916799	4398224	11923326	2869863
"Feb 06, 2018"	2790540	17752302	6802579	2917468	4402428	11928049	2871153
"Feb 07, 2018"	2791500	17867962	6807580	2918427	4406153	11933348	2872615
"Feb 08, 2018"	2792354	17936743	6812222	2920429	4410090	11938102	2873672
"Feb 09, 2018"	2793082	17972392	6815979	2920925	4413479	11942562	2874507
"Feb 10, 2018"	2793591	17991258	6818444	2921306	4416086	11945763	2875086
"Feb 11, 2018"	2795115	18029239	6823981	2922324	4424650	11953227	2876679
"Feb 12, 2018"	2796162	18058972	6828492	2923096	4430779	11957786	2877921
"Feb 13, 2018"	2797145	18092307	6833026	2923668	4435500	11961908	2879720
"Feb 14, 2018"	2798070	18109182	6837227	2924308	4440109	11965794	2881155
"Feb 15, 2018"	2798862	18128366	6840702	2924817	4445957	11969807	2881939
"Feb 16, 2018"	2799539	18141887	6844170	2925471	4449891	11973374	2882569
"Feb 17, 2018"	2799938	18147594	6846772	2925866	4452357	11976040	2882893
"Feb 18, 2018"	2801104	18181919	6851844	2926769	4459010	11980685	2884238
"Feb 19, 2018"	2802054	18193288	6854925	2927473	4464735	11986677	2885094
"Feb 20, 2018"	2802706	18205433	6857633	2927941	4469438	11991312	2885719
"Feb 21, 2018"	2803131	18219347	6860712	2928513	4472323	11996540	2886207
"Feb 22, 2018"	2803854	18232039	6863652	2929255	4478393	12001275	2887365
"Feb 23, 2018"	2804437	18244383	6866376	2929810	4481930	12006305	2889384
"Feb 24, 2018"	2804622	18263712	6869674	2930436	4486726	12011374	2890330
"Feb 25, 2018"	2805284	18277478	6873728	2931586	4491938	12016757	2891757
"Feb 26, 2018"	2806161	18285369	6877755	2932522	4496044	12021518	2893784
"Feb 27, 2018"	2806616	18291288	6879987	2932921	4498909	12024838	2896193
"Feb 28, 2018"	2807193	18300952	6882854	2933588	4502076	12028592	2897583
"Mar 01, 2018"	2808118	18310819	6885536	2934142	4506766	12032553	2900815
"Mar 02, 2018"	2808784	18319416	6889200	2934682	4510904	12037044	2903531
"Mar 03, 2018"	2809783	18329641	6893627	2935653	4516054	12041940	2904994
"Mar 04, 2018"	2813650	18338624	6897296	2936726	4521366	12046624	2906911
"Mar 05, 2018"	2819635	18348177	6900494	2937376	4526058	12050654	2908215
"Mar 06, 2018"	2820981	18353231	6904112	2938048	4531271	12053882	2909306
"Mar 07, 2018"	2822255	18359995	6907393	2938699	4534719	12057255	2911262
"Mar 08, 2018"	2823554	18363555	6909720	2939255	4538195	12060555	2912968
"Mar 09, 2018"	2824367	18369808	6911970	2939851	4541272	12063819	2913735
"Mar 10, 2018"	2825069	18377173	6914272	2940441	4544641	12067070	2914493
"Mar 11, 2018"	2825773	18383206	6917247	2941244	4549447	12070975	2915466
"Mar 12, 2018"	2826182	18386699	6918908	2941622	4552209	12072571	2915993
"Mar 13, 2018"	2826846	18393849	6920423	2942034	4554627	12075478	2916541
"Mar 14, 2018"	2827568	18417117	6923157	2942447	4557723	12078735	2917141
"Mar 15, 2018"	2828129	18433644	6925166	2942950	4562950	12081686	2918660
"Mar 16, 2018"	2828555	18441512	6927183	2943397	4567020	12085149	2919466
"Mar 17, 2018"	2829109	18447748	6929979	2943970	4572070	12089014	2920153
"Mar 18, 2018"	2829883	18455159	6932528	2944645	4576894	12092764	2920965
"Mar 19, 2018"	2830250	18460967	6935053	2945371	4582195	12095910	2921711
"Mar 20, 2018"	2830755	18466449	6936512	2945490	4583954	12097627	2921906
"Mar 21, 2018"	2831151	18472421	6938640	2945886	4586571	12100603	2922376
"Mar 22, 2018"	2831646	18476743	6940482	2946297	4590538	12103494	2922808
"Mar 23, 2018"	2831989	18480237	6942202	2946687	4592828	12106084	2923159
"Mar 24, 2018"	2832393	18484258	6944014	2947594	4596953	12109296	2923753
"Mar 25, 2018"	2833157	18492594	6946577	2949813	4600322	12113446	2924403
"Mar 26, 2018"	2833661	18495555	6948911	2950609	4604090	12117046	2925201
"Mar 27, 2018"	2833976	18502468	6950416	2951131	4606302	12120395	2926097
"Mar 28, 2018"	2834476	18511712	6952277	2951564	4610463	12123637	2926501
"Mar 29, 2018"	2834904	18520033	6954266	2952202	4616132	12126991	2927320
"Mar 30, 2018"	2835390	18526041	6956485	2952731	4619978	12130764	2928280
"Mar 31, 2018"	2835785	18529509	6958573	2953356	4624137	12134506	2928798
"Apr 01, 2018"	2836377	18535780	6959944	2953954	4628038	12137869	2929457
"Apr 02, 2018"	2836927	18539919	6961897	2954571	4631748	12141138	2930209
"Apr 03, 2018"	2837310	18543504	6964205	2955026	4635152	12145061	2931023
"Apr 04, 2018"	2837826	18547756	6966206	2955905	4639808	12149174	2931702
"Apr 05, 2018"	2838177	18552874	6968097	2956331	4643429	12153965	2932632
"Apr 06, 2018"	2838731	18557851	6969356	2956634	4646129	12157392	2933209
"Apr 07, 2018"	2839247	18561383	6971384	2957114	4649965	12161654	2934182
"Apr 08, 2018"	2839793	18564129	6973267	2958084	4653369	12165215	2935002
"Apr 09, 2018"	2840316	18566366	6975589	2959360	4656380	12168485	2935830
"Apr 10, 2018"	2840806	18569090	6977905	2960011	4659195	12171802	2936497
"Apr 11, 2018"	2841198	18573142	6979528	2960618	4662401	12175005	2937042
"Apr 12, 2018"	2841573	18577653	6981388	2961139	4666470	12178625	2937699
"Apr 13, 2018"	2841948	18581632	6982938	2961612	4669040	12182168	2938323
"Apr 14, 2018"	2842656	18583338	6984497	2962059	4671932	12186225	2938760
"Apr 15, 2018"	2843951	18587230	6985976	2962464	4674365	12190148	2939399
"Apr 16, 2018"	2844632	18590198	6986552	2962982	4676561	12192961	2939665
"Apr 17, 2018"	2845223	18592501	6988123	2963457	4678829	12196162	2940290
"Apr 18, 2018"	2845798	18594503	6989250	2963885	4681218	12199487	2940804
"Apr 19, 2018"	2846388	18596248	6990470	2964201	4683241	12200600	2941141
"Apr 20, 2018"	2847020	18599319	6992658	2964835	4685426	12210209	2941960
"Apr 21, 2018"	2848073	18600839	6995110	2966052	4687862	12220720	2942487
"Apr 22, 2018"	2848823	18603296	6997116	2966740	4690318	12229603	2942838
"Apr 23, 2018"	2849438	18605451	6999648	2967513	4692612	12238222	2943227
"Apr 24, 2018"	2849815	18607631	7001624	2968293	4694944	12244861	2944149
"Apr 25, 2018"	2850202	18609505	7003232	2968834	4696696	12249733	2945060
"Apr 26, 2018"	2850496	18611197	7004612	2969210	4698047	12254122	2945410
"Apr 27, 2018"	2850326	18612381	7005304	2969119	4698413	12257221	2945309
"Apr 28, 2018"	2847248	18610685	6998978	2965939	4692643	12252355	2942938
"Apr 29, 2018"	2847755	18612153	7001376	2966535	4694495	12255564	2943659
"Apr 30, 2018"	2848152	18614847	7003540	2966890	4695868	12259281	2944283
"May 01, 2018"	2848479	18642148	7005367	2967179	4699825	12262908	2944599
"May 02, 2018"	2848909	18642412	7007272	2967426	4701619	12266055	2945095
"May 03, 2018"	2849175	18656261	7009015	2967897	4703254	12269589	2945967
"May 04, 2018"	2849360	18657484	7010852	2968083	4704987	12273602	2946372
"May 05, 2018"	2849782	18660231	7012612	2968368	4706623	12279055	2946701
"May 06, 2018"	2850068	18660978	7014767	2968701	4708980	12285709	2947059
"May 07, 2018"	2850327	18662858	7016376	2968868	4710036	12290752	2947355
"May 08, 2018"	2850495	18664183	7017460	2969161	4715365	12294540	2947545
"May 09, 2018"	2850605	18663985	7018930	2969396	4716878	12297777	2947752
"May 10, 2018"	2850632	18665410	7019998	2969625	4717937	12301039	2948062
"May 11, 2018"	2850508	18664650	7020820	2970014	4720129	12303749	2948166
"May 12, 2018"	2850828	18665289	7022401	2970309	4721842	12308028	2948571
"May 13, 2018"	2851002	18665432	7024571	2970680	4723840	12312017	2949005
"May 14, 2018"	2851431	18665865	7026034	2971227	4725637	12315696	2949064
"May 15, 2018"	2851651	18666351	7027865	2971826	4727519	12319230	2949370
"May 16, 2018"	2851937	18668057	7030450	2972297	4730453	12323059	2949793
"May 17, 2018"	2852254	18668557	7032504	2972714	4732026	12326648	2950021
"May 18, 2018"	2852586	18669663	7034692	2972929	4733486	12329819	2950236
"May 19, 2018"	2852919	18671547	7037356	2973374	4734968	12337431	2950447
"May 20, 2018"	2853425	18672294	7040075	2973800	4736620	12343814	2950900
"May 21, 2018"	2853680	18673012	7043420	2974311	4738275	12347982	2951989
"May 22, 2018"	2854000	18673701	7045829	2974605	4740947	12352543	2952716
"May 23, 2018"	2853939	18675529	7047702	2974925	4742167	12357292	2953350
"May 24, 2018"	2854301	18676052	7049132	2975124	4742742	12361126	2953586
"May 25, 2018"	2854521	18677144	7050850	2975635	4744582	12364844	2954005
"May 26, 2018"	2854597	18678941	7052521	2975954	4745800	12369111	2954180
"May 27, 2018"	2854934	18678970	7054250	2976233	4746948	12372779	2954708
"May 28, 2018"	2855184	18680074	7056068	2976587	4748136	12376351	2955136
"May 29, 2018"	2855477	18680201	7058067	2977022	4749602	12379362	2955664
"May 30, 2018"	2855600	18680501	7060207	2977561	4751110	12384103	2956107
"May 31, 2018"	2855928	18683781	7062082	2978057	4752416	12388847	2956696
"Jun 01, 2018"	2856476	18686010	7064026	2978947	4755962	12393718	2957482
"Jun 02, 2018"	2857673	18688075	7067412	2982470	4759375	12398709	2958321
"Jun 03, 2018"	2858816	18691116	7071591	2984956	4763810	12405166	2959582
"Jun 04, 2018"	2859444	18693782	7074819	2986186	4768882	12410068	2960485
"Jun 05, 2018"	2860133	18696533	7077884	2987268	4773866	12414164	2961105
"Jun 06, 2018"	2861038	18699476	7080809	2988572	4777820	12419651	2961769
"Jun 07, 2018"	2861558	18702203	7083907	2990220	4780800	12424156	2962455
"Jun 08, 2018"	2862142	18703983	7086602	2991795	4785239	12429090	2963126
"Jun 09, 2018"	2862816	18704852	7089576	2994398	4788408	12434315	2963858
"Jun 10, 2018"	2863674	18706830	7092885	2997901	4791536	12439877	2965145
"Jun 11, 2018"	2864230	18706753	7094653	2999623	4794186	12443457	2965527
"Jun 12, 2018"	2863414	18706291	7095730	3000031	4797779	12446276	2965461
"Jun 13, 2018"	2863705	18707846	7098272	3000681	4800539	12450055	2966317
"Jun 14, 2018"	2864091	18710115	7099731	3001396	4802908	12454329	2966703
"Jun 15, 2018"	2864113	18713163	7101512	3001886	4804866	12457587	2966986
"Jun 16, 2018"	2864435	18731199	7103368	3002524	4806689	12462310	2967207
"Jun 17, 2018"	2864816	18745076	7105399	3003219	4808471	12467085	2967649
"Jun 18, 2018"	2865012	18753628	7109142	3003821	4809939	12471261	2968198
"Jun 19, 2018"	2865509	18761325	7114254	3004585	4812125	12477438	2968619
"Jun 20, 2018"	2866006	18768857	7117489	3005203	4814083	12485426	2969058
"Jun 21, 2018"	2866413	18777476	7120632	3005960	4815679	12493164	2969510
"Jun 22, 2018"	2866999	18786883	7123927	3006731	4817782	12504592	2969854
"Jun 23, 2018"	2867721	18795532	7127728	3007699	4820015	12517288	2970215
"Jun 24, 2018"	2868467	18800433	7131201	3008624	4821944	12531745	2970663
"Jun 25, 2018"	2869107	18808012	7134308	3009334	4823617	12544839	2971034
"Jun 26, 2018"	2869734	18812920	7137282	3010205	4825486	12555830	2971489
"Jun 27, 2018"	2870383	18817335	7140391	3010990	4827694	12566812	2971976
"Jun 28, 2018"	2870896	18828299	7143862	3011615	4829606	12577957	2972507
"Jun 29, 2018"	2871446	18833613	7147093	3012318	4831512	12588763	2973051
"Jun 30, 2018"	2872052	18840314	7150414	3013147	4833303	12597972	2973632
"Jul 01, 2018"	2872758	18864064	7154396	3013869	4835158	12606862	2974557
"Jul 02, 2018"	2873644	18877006	7158385	3014823	4838036	12614704	2975621
"Jul 03, 2018"	2874293	18885084	7161757	3016055	4839925	12622483	2976458
"Jul 04, 2018"	2875015	18893426	7165621	3017421	4841775	12629550	2977362
"Jul 05, 2018"	2875778	18902074	7169433	3018836	4843882	12636867	2978328
"Jul 06, 2018"	2876549	18908268	7172965	3019999	4846101	12643632	2979204
"Jul 07, 2018"	2877309	18913737	7176045	3021087	4848167	12650074	2979907
"Jul 08, 2018"	2878171	18921415	7179342	3022376	4851585	12656508	2980693
"Jul 09, 2018"	2879242	18925876	7182694	3023694	4855578	12664289	2981515
"Jul 10, 2018"	2880636	18929528	7185466	3024792	4859648	12670759	2982093
"Jul 11, 2018"	2881699	18933969	7189073	3025966	4863465	12677603	2982896
"Jul 12, 2018"	2882149	18936506	7191277	3026682	4866961	12682440	2983331
"Jul 13, 2018"	2882795	18940226	7194494	3027635	4871695	12688968	2984022
"Jul 14, 2018"	2883437	18945285	7198372	3028489	4874364	12694387	2984656
"Jul 15, 2018"	2884330	18952259	7202987	3029419	4876759	12699969	2985351
"Jul 16, 2018"	2885118	18957432	7207566	3030461	4880402	12705712	2986111
"Jul 17, 2018"	2885814	18963166	7211730	3031319	4882788	12711093	2986866
"Jul 18, 2018"	2889922	18976682	7215514	3032647	4885267	12716585	2987695
"Jul 19, 2018"	2895012	18991863	7219636	3034081	4887650	12722126	2988818
"Jul 20, 2018"	2899292	19002461	7222900	3035101	4889729	12727306	2989624
"Jul 21, 2018"	2902664	19010680	7226492	3036047	4891235	12732484	2989856
"Jul 22, 2018"	2904761	19019388	7230919	3037253	4893897	12737789	2990529
"Jul 23, 2018"	2906515	19030603	7237235	3038457	4896256	12743041	2991305
"Jul 24, 2018"	2907742	19037954	7243436	3039385	4899141	12748193	2992018
"Jul 25, 2018"	2908801	19046974	7247761	3040577	4902085	12753296	2992606
"Jul 26, 2018"	2910070	19052954	7251679	3041928	4905192	12758266	2993437
"Jul 27, 2018"	2910970	19058149	7255391	3043090	4908697	12762879	2994261
"Jul 28, 2018"	2911813	19062846	7258786	3044040	4912033	12767239	2995022
"Jul 29, 2018"	2912892	19067657	7262811	3045303	4915635	12771957	2995927
"Jul 30, 2018"	2914252	19079647	7267348	3046788	4919825	12776668	2997070
"Jul 31, 2018"	2915624	19101288	7272352	3048365	4927835	12781803	2998258
"Aug 01, 2018"	2916771	19114112	7276767	3049781	4932673	12785998	2999434
"Aug 02, 2018"	2917916	19123825	7281232	3051157	4937783	12790477	3000632
"Aug 03, 2018"	2919068	19134748	7285765	3052665	4942183	12794987	3001697
"Aug 04, 2018"	2920121	19144508	7290304	3054011	4945924	12799465	3002654
"Aug 05, 2018"	2921406	19150283	7296947	3055712	4949476	12804269	3003917
"Aug 06, 2018"	2922962	19155377	7305140	3059003	4953520	12809291	3005371
"Aug 07, 2018"	2924221	19160672	7311402	3061163	4964001	12814269	3006581
"Aug 08, 2018"	2925319	19165475	7317027	3062536	4967937	12819529	3007624
"Aug 09, 2018"	2926362	19169887	7321573	3063879	4971511	12824369	3008596
"Aug 10, 2018"	2927293	19173715	7325600	3064937	4975142	12829321	3009430
"Aug 11, 2018"	2928266	19177201	7330084	3066055	4979198	12833973	3010266
"Aug 12, 2018"	2929506	19180454	7334097	3067395	4984296	12836828	3011607
"Aug 13, 2018"	2930939	19183774	7338074	3068952	4992285	12847733	3012982
"Aug 14, 2018"	2932205	19187795	7341839	3070349	5000620	12856750	3014243
"Aug 15, 2018"	2933392	19194916	7345660	3071878	5013108	12863879	3015486
"Aug 16, 2018"	2934632	19200156	7349726	3073326	5018786	12871291	3016881
"Aug 17, 2018"	2935968	19215231	7355046	3074885	5024169	12879313	3018275
"Aug 18, 2018"	2937472	19234579	7361205	3076362	5029652	12886444	3019518
"Aug 19, 2018"	2938742	19246527	7365614	3077622	5034096	12891871	3021604
"Aug 20, 2018"	2940067	19263465	7372468	3079188	5038636	12897997	3024747
"Aug 21, 2018"	2941377	19277051	7379147	3080563	5042902	12903336	3027320
"Aug 22, 2018"	2942722	19293083	7385363	3081904	5047120	12909093	3029488
"Aug 23, 2018"	2944057	19314085	7394117	3083215	5055736	12914767	3031403
"Aug 24, 2018"	2946185	19337651	7404639	3085197	5060747	12946267	3033588
"Aug 25, 2018"	2948336	19403480	7416161	3088108	5065425	12977835	3035721
"Aug 26, 2018"	2950258	19441977	7426496	3090415	5070690	12991463	3037731
"Aug 27, 2018"	2951942	19474540	7437633	3092302	5075708	13004972	3039369
"Aug 28, 2018"	2953358	19503791	7446549	3093919	5082919	13015829	3040727
"Aug 29, 2018"	2954632	19521693	7452941	3095271	5088425	13023459	3041924
"Aug 30, 2018"	2955894	19534658	7458311	3096470	5095259	13029287	3043180
"Aug 31, 2018"	2956853	19547635	7463012	3097564	5100530	13034590	3044146
"Sep 01, 2018"	2957808	19560390	7467280	3098548	5106242	13040232	3045127
"Sep 02, 2018"	2958929	19573383	7471772	3099752	5118446	13047384	3046211
"Sep 03, 2018"	2960099	19588201	7477598	3101246	5133254	13055913	3047585
"Sep 04, 2018"	2961180	19598070	7482185	3102833	5141471	13064240	3048856
"Sep 05, 2018"	2962030	19607762	7485775	3103941	5146893	13071084	3049739
"Sep 06, 2018"	2962672	19616082	7489014	3104938	5153700	13076788	3050483
"Sep 07, 2018"	2963313	19622645	7491723	3105711	5158359	13081606	3051059
"Sep 08, 2018"	2964243	19631076	7497179	3106778	5165035	13086865	3052015
"Sep 09, 2018"	2965023	19638194	7502667	3107671	5172062	13091507	3052889
"Sep 10, 2018"	2965627	19642893	7505575	3108367	5176658	13094788	3053519
"Sep 11, 2018"	2966169	19647377	7508279	3108925	5184524	13097862	3054042
"Sep 12, 2018"	2966678	19650523	7511008	3109532	5188723	13101110	3054597
"Sep 13, 2018"	2967387	19654136	7513249	3109949	5192874	13103598	3054986
"Sep 14, 2018"	2969175	19659135	7515301	3110546	5196686	13106803	3055495
"Sep 15, 2018"	2971812	19663015	7517630	3111002	5200365	13110105	3055856
"Sep 16, 2018"	2973307	19667404	7520091	3111622	5203699	13113688	3056261
"Sep 17, 2018"	2974556	19670882	7523125	3112724	5206551	13116693	3056834
"Sep 18, 2018"	2975488	19673531	7525504	3115346	5211092	13119151	3057325
"Sep 19, 2018"	2975826	19674481	7526948	3116995	5216672	13120338	3057383
"Sep 20, 2018"	2976296	19677044	7528998	3118369	5222533	13122439	3057706
"Sep 21, 2018"	2976434	19678696	7530396	3119133	5227914	13124271	3057881
"Sep 22, 2018"	2976897	19682144	7532239	3120086	5236000	13127412	3058070
"Sep 23, 2018"	2977239	19685491	7534411	3120947	5243916	13125809	3058513
"Sep 24, 2018"	2977405	19687549	7535803	3121431	5248134	13129911	3058753
"Sep 25, 2018"	2977659	19689541	7537073	3121815	5251684	13133427	3058927
"Sep 26, 2018"	2977862	19691890	7538361	3122201	5254155	13135934	3059081
"Sep 27, 2018"	2978072	19692984	7539166	3122682	5258059	13137973	3059224
"Sep 28, 2018"	2978140	19692897	7539714	3122877	5260555	13139770	3059193
"Sep 29, 2018"	2977974	19693259	7540798	3123200	5263940	13142346	3059198
"Sep 30, 2018"	2978193	19693723	7542457	3123757	5268820	13145312	3059328
"Oct 01, 2018"	2978293	19693959	7543632	3124207	5274344	13147367	3059437
"Oct 02, 2018"	2978441	19694105	7545160	3124609	5279728	13149277	3059540
"Oct 03, 2018"	2978686	19694808	7546216	3124886	5284122	13151716	3059665
"Oct 04, 2018"	2978951	19695412	7547525	3125200	5287597	13154173	3059811
"Oct 05, 2018"	2978949	19695831	7548092	3125244	5288752	13155686	3059728
"Oct 06, 2018"	2979168	19697840	7548841	3125387	5292077	13158621	3059727
"Oct 07, 2018"	2979521	19700015	7550352	3125210	5295327	13165080	3059725
"Oct 08, 2018"	2979449	19697999	7551229	3124943	5297937	13170939	3059812
"Oct 09, 2018"	2979548	19698101	7552274	3125071	5301197	13177179	3060074
"Oct 10, 2018"	2979724	19700115	7553461	3125225	5304406	13181997	3060361
"Oct 11, 2018"	2979953	19701597	7554779	3125398	5306910	13186540	3060685
"Oct 12, 2018"	2980180	19702124	7556837	3125500	5310981	13191638	3060640
"Oct 13, 2018"	2980380	19703605	7558820	3125583	5313657	13196537	3060612
"Oct 14, 2018"	2980586	19705323	7561006	3125895	5317027	13201633	3060936
"Oct 15, 2018"	2980482	19705425	7562085	3125856	5319470	13204699	3060971
"Oct 16, 2018"	2980660	19706221	7563335	3126087	5321770	13208097	3061123
